TOWNCODE,COUNTYNAME,TOWNNAME,year,daily_solar_radiation,relative_humidity,air_temperature,earth_temperature,earth_temperature_amplitude,wind_speed,atmospheric_pressure,heating_degree_days,cooling_degree_days,heating_design_temperature,cooling_design_temperature,frost_days
09007020,連江縣,北竿鄉,2025,4.220339221556886,84.50161643835618,21.06282191780822,21.50745205479452,15.440000000000001,6.068821917808219,101.18756164383561,578.66,1587.0899999999995,8.0,30.27333333333333,0
09007030,連江縣,莒光鄉,2013,3.931476712328767,84.91120547945206,20.089945205479456,20.51942465753425,14.61,6.280164383561643,101.19369863013699,664.3900000000001,1317.7199999999998,7.176666666666667,29.099999999999998,0
09007030,連江縣,莒光鄉,2014,4.000919452054795,85.33649315068493,20.307698630136986,20.764575342465754,15.509999999999998,5.88372602739726,101.20547945205479,673.5300000000002,1406.3399999999997,7.576666666666667,30.52333333333333,0
09007030,連江縣,莒光鄉,2015,3.627754794520548,86.33002739726028,20.318027397260273,20.74254794520548,14.12,6.25049315068493,101.22865753424658,598.69,1335.27,8.243333333333334,28.80666666666666,0
09007030,連江縣,莒光鄉,2016,3.626393442622951,86.7678961748634,20.688360655737707,21.12382513661202,16.23,5.9981967213114755,101.18707650273224,634.1999999999999,1508.3400000000001,5.239999999999999,29.953333333333333,0
09007030,連江縣,莒光鄉,2017,3.964968767123288,85.0578904109589,20.648931506849316,21.110383561643836,14.600000000000001,6.266246575342465,101.2515890410959,584.74,1442.1,8.649999999999999,30.16,0
09007030,連江縣,莒光鄉,2018,4.015284383561644,85.47391780821917,20.608465753424657,21.131068493150682,16.49,6.065671232876713,101.1632876712329,605.1800000000001,1447.7699999999998,6.916666666666667,29.709999999999997,0
09007030,連江縣,莒光鄉,2019,3.811611232876712,86.09309589041096,20.556164383561644,20.996794520547944,14.03,6.21345205479452,101.1686301369863,536.4100000000001,1359.91,9.780000000000001,30.159999999999997,0
09007030,連江縣,莒光鄉,2020,3.9458166666666665,85.59590163934426,20.720163934426232,21.18530054644809,14.080000000000002,6.382185792349727,101.26158469945355,537.5100000000001,1423.29,7.493333333333333,30.043333333333333,0
09007030,連江縣,莒光鄉,2021,4.139693424657534,85.24523287671235,20.940164383561648,21.35841095890411,15.010000000000002,6.089013698630137,101.19008219178082,539.1400000000001,1502.8,8.366666666666667,30.146666666666665,0
09007030,連江縣,莒光鄉,2022,3.879101917808219,85.5827397260274,20.4346301369863,20.91920547945206,15.250000000000002,6.450739726027397,101.20832876712329,589.9800000000001,1369.12,7.9433333333333325,30.536666666666665,0
09007030,連江縣,莒光鄉,2023,4.005655616438357,84.66145205479452,20.83468493150685,21.26558904109589,15.85,5.893287671232877,101.21734246575343,602.0100000000001,1527.1699999999998,6.7,30.833333333333332,0
09007030,連江縣,莒光鄉,2024,3.8456207650273226,85.68860655737704,20.82773224043716,21.28743169398907,15.009999999999998,6.175573770491803,101.18122950819672,581.49,1506.64,7.226666666666667,30.400000000000002,0
09007030,連江縣,莒光鄉,2025,4.259534431137725,84.50161643835618,21.06282191780822,21.50745205479452,15.440000000000001,6.068821917808219,101.18756164383561,578.66,1587.0899999999995,8.0,30.27333333333333,0
09007040,連江縣,東引鄉,2013,3.943684931506849,84.07660273972603,20.337671232876712,21.185041095890412,13.859999999999998,6.809260273972603,101.43950684931507,609.1700000000001,1352.9199999999996,7.683333333333334,28.919999999999998,0
09007040,連江縣,東引鄉,2014,3.9146191780821917,84.22767123287672,20.51358904109589,21.297123287671234,15.090000000000002,6.243753424657535,101.45216438356165,618.1300000000001,1426.0900000000001,8.246666666666668,29.76,0
09007040,連江縣,東引鄉,2015,3.526712328767123,85.51942465753424,20.444328767123288,21.215452054794522,13.86,6.708219178082191,101.47032876712328,565.3500000000001,1348.0299999999997,8.553333333333333,28.456666666666667,0
09007040,連江縣,東引鄉,2016,3.6465797814207646,86.10726775956283,20.84188524590164,21.58620218579235,15.579999999999998,6.446284153005464,101.42877049180328,600.5000000000001,1530.8299999999997,5.706666666666667,29.736666666666668,0
09007040,連江縣,東引鄉,2017,3.9012695890410956,84.27290410958905,20.853424657534244,21.659917808219177,13.73,6.678054794520546,101.49495890410958,525.9900000000001,1457.9899999999998,8.783333333333333,29.36,0
09007040,連江縣,東引鄉,2018,3.965501095890411,84.74964383561644,20.857698630136987,21.72186301369863,15.47,6.513671232876713,101.40838356164383,558.38,1491.94,7.536666666666666,29.24333333333333,0
09007040,連江縣,東引鄉,2019,3.743113424657534,85.37495890410959,20.705561643835615,21.476630136986298,13.559999999999999,6.676630136986302,101.41106849315067,498.79000000000013,1376.8199999999997,10.193333333333333,29.73,0
09007040,連江縣,東引鄉,2020,3.8833699453551924,85.27363387978143,20.853879781420765,21.67420765027322,13.63,6.893032786885246,101.50409836065576,499.56000000000006,1434.28,7.140000000000001,29.063333333333333,0
09007040,連江縣,東引鄉,2021,4.014562739726027,85.04783561643836,21.050575342465752,21.808520547945204,13.66,6.499342465753424,101.43257534246577,506.48000000000013,1510.4399999999998,8.18,29.203333333333333,0
09007040,連江縣,東引鄉,2022,3.7774380821917806,85.51449315068493,20.590027397260275,21.467863013698633,14.06,6.963945205479453,101.44994520547947,547.8900000000001,1383.7499999999998,8.186666666666667,29.400000000000002,0
09007040,連江縣,東引鄉,2023,3.9769063013698633,84.29654794520548,20.949616438356163,21.705863013698632,15.389999999999999,6.253753424657534,101.4589589041096,581.3100000000001,1548.4199999999996,6.973333333333334,29.91333333333333,0
09007040,連江縣,東引鄉,2024,3.8714546448087437,85.70770491803277,20.861748633879785,21.699918032786886,14.899999999999999,6.628770491803279,101.41964480874316,583.5400000000001,1521.1399999999999,7.243333333333333,30.026666666666667,0
09007040,連江縣,東引鄉,2025,4.405408982035929,84.13123287671232,21.306739726027395,22.061452054794522,14.53,6.529972602739725,101.42501369863012,540.7100000000002,1638.1699999999998,7.94,29.680000000000003,0
09020010,金門縣,金城鎮,2013,4.134722739726027,81.67926027397262,20.76745205479452,21.276684931506846,14.329999999999998,4.739561643835617,100.06528767123288,476.0300000000001,1376.65,5.09,32.07333333333333,0
09020010,金門縣,金城鎮,2014,4.256795616438356,81.284,21.033260273972598,21.61854794520548,15.559999999999999,4.435424657534248,100.08024657534244,559.09,1556.7299999999996,4.253333333333333,32.68666666666666,0
09020010,金門縣,金城鎮,2015,4.101965753424657,82.07575342465753,21.358986301369864,21.97276712328767,14.640000000000002,4.6699452054794515,100.10304109589042,435.32000000000005,1551.8499999999997,5.27,33.02,0
09020010,金門縣,金城鎮,2016,3.88980655737705,85.43393442622951,21.14909836065574,21.547896174863386,14.889999999999999,4.567896174863388,100.0531693989071,536.71,1579.4799999999998,3.376666666666667,32.24333333333333,31
09020010,金門縣,金城鎮,2017,4.29627808219178,81.06580821917808,21.344246575342464,21.916547945205476,14.489999999999998,4.7884383561643835,100.11701369863013,475.7800000000002,1586.9299999999998,6.516666666666666,33.00666666666667,0
09020010,金門縣,金城鎮,2018,4.384951780821917,79.84753424657534,21.50586301369863,22.24345205479452,15.75,4.537534246575342,100.03306849315068,441.44000000000017,1611.5800000000002,4.026666666666666,33.81999999999999,0
09020010,金門縣,金城鎮,2019,4.19206602739726,81.14068493150684,21.676164383561645,22.29602739726027,13.299999999999999,4.729890410958904,100.0384109589041,325.7200000000001,1558.0199999999998,7.760000000000001,33.54333333333333,0
09020010,金門縣,金城鎮,2020,4.347813387978142,79.01754098360657,21.81795081967213,22.601038251366123,13.650000000000002,4.917486338797815,100.13420765027321,322.81000000000006,1610.3799999999997,4.656666666666666,34.04,0
09020010,金門縣,金城鎮,2021,4.580680547945205,77.29043835616437,22.229726027397263,23.11153424657534,15.7,4.780876712328767,100.06282191780824,320.86000000000007,1755.2099999999998,6.210000000000001,34.98666666666667,0
09020010,金門縣,金城鎮,2022,4.25328,80.1349315068493,21.411753424657533,22.09915068493151,15.320000000000002,5.076547945205478,100.07397260273973,438.5900000000001,1574.3799999999997,5.659999999999999,33.78333333333333,0
09020010,金門縣,金城鎮,2023,4.247438904109589,80.07808219178082,21.753260273972604,22.345835616438354,14.95,4.711287671232877,100.08890410958905,395.2900000000001,1655.7299999999996,4.423333333333333,34.53333333333333,0
09020010,金門縣,金城鎮,2024,4.117889344262295,81.71838797814206,21.798852459016395,22.348743169398908,14.26,4.712486338797814,100.0664480874317,385.46000000000004,1666.0399999999997,5.489999999999999,33.11333333333334,0
09020010,金門縣,金城鎮,2025,4.543895209580838,78.75145205479451,21.712082191780823,22.3007397260274,15.15,4.705534246575342,100.07249315068493,429.78,1675.1899999999998,5.47,33.63333333333333,0
09020020,金門縣,金沙鎮,2013,4.134722739726027,81.67926027397262,20.76745205479452,21.276684931506846,14.329999999999998,4.739561643835617,100.06528767123288,476.0300000000001,1376.65,5.09,32.07333333333333,0
09020020,金門縣,金沙鎮,2014,4.256795616438356,81.284,21.033260273972598,21.61854794520548,15.559999999999999,4.435424657534248,100.08024657534244,559.09,1556.7299999999996,4.253333333333333,32.68666666666666,0
09020020,金門縣,金沙鎮,2015,4.101965753424657,82.07575342465753,21.358986301369864,21.97276712328767,14.640000000000002,4.6699452054794515,100.10304109589042,435.32000000000005,1551.8499999999997,5.27,33.02,0
09020020,金門縣,金沙鎮,2016,3.88980655737705,85.43393442622951,21.14909836065574,21.547896174863386,14.889999999999999,4.567896174863388,100.0531693989071,536.71,1579.4799999999998,3.376666666666667,32.24333333333333,31
09020020,金門縣,金沙鎮,2017,4.29627808219178,81.06580821917808,21.344246575342464,21.916547945205476,14.489999999999998,4.7884383561643835,100.11701369863013,475.7800000000002,1586.9299999999998,6.516666666666666,33.00666666666667,0
09020020,金門縣,金沙鎮,2018,4.384951780821917,79.84753424657534,21.50586301369863,22.24345205479452,15.75,4.537534246575342,100.03306849315068,441.44000000000017,1611.5800000000002,4.026666666666666,33.81999999999999,0
09020020,金門縣,金沙鎮,2019,4.19206602739726,81.14068493150684,21.676164383561645,22.29602739726027,13.299999999999999,4.729890410958904,100.0384109589041,325.7200000000001,1558.0199999999998,7.760000000000001,33.54333333333333,0
09020020,金門縣,金沙鎮,2020,4.347813387978142,79.01754098360657,21.81795081967213,22.601038251366123,13.650000000000002,4.917486338797815,100.13420765027321,322.81000000000006,1610.3799999999997,4.656666666666666,34.04,0
09020020,金門縣,金沙鎮,2021,4.580680547945205,77.29043835616437,22.229726027397263,23.11153424657534,15.7,4.780876712328767,100.06282191780824,320.86000000000007,1755.2099999999998,6.210000000000001,34.98666666666667,0
09020020,金門縣,金沙鎮,2022,4.25328,80.1349315068493,21.411753424657533,22.09915068493151,15.320000000000002,5.076547945205478,100.07397260273973,438.5900000000001,1574.3799999999997,5.659999999999999,33.78333333333333,0
09020020,金門縣,金沙鎮,2023,4.247438904109589,80.07808219178082,21.753260273972604,22.345835616438354,14.95,4.711287671232877,100.08890410958905,395.2900000000001,1655.7299999999996,4.423333333333333,34.53333333333333,0
09020020,金門縣,金沙鎮,2024,4.117889344262295,81.71838797814206,21.798852459016395,22.348743169398908,14.26,4.712486338797814,100.0664480874317,385.46000000000004,1666.0399999999997,5.489999999999999,33.11333333333334,0
09020020,金門縣,金沙鎮,2025,4.543895209580838,78.75145205479451,21.712082191780823,22.3007397260274,15.15,4.705534246575342,100.07249315068493,429.78,1675.1899999999998,5.47,33.63333333333333,0
09020030,金門縣,金湖鎮,2013,4.134722739726027,81.67926027397262,20.76745205479452,21.276684931506846,14.329999999999998,4.739561643835617,100.06528767123288,476.0300000000001,1376.65,5.09,32.07333333333333,0
09020030,金門縣,金湖鎮,2014,4.256795616438356,81.284,21.033260273972598,21.61854794520548,15.559999999999999,4.435424657534248,100.08024657534244,559.09,1556.7299999999996,4.253333333333333,32.68666666666666,0
09020030,金門縣,金湖鎮,2015,4.101965753424657,82.07575342465753,21.358986301369864,21.97276712328767,14.640000000000002,4.6699452054794515,100.10304109589042,435.32000000000005,1551.8499999999997,5.27,33.02,0
09020030,金門縣,金湖鎮,2016,3.88980655737705,85.43393442622951,21.14909836065574,21.547896174863386,14.889999999999999,4.567896174863388,100.0531693989071,536.71,1579.4799999999998,3.376666666666667,32.24333333333333,31
09020030,金門縣,金湖鎮,2017,4.29627808219178,81.06580821917808,21.344246575342464,21.916547945205476,14.489999999999998,4.7884383561643835,100.11701369863013,475.7800000000002,1586.9299999999998,6.516666666666666,33.00666666666667,0
09020030,金門縣,金湖鎮,2018,4.384951780821917,79.84753424657534,21.50586301369863,22.24345205479452,15.75,4.537534246575342,100.03306849315068,441.44000000000017,1611.5800000000002,4.026666666666666,33.81999999999999,0
09020030,金門縣,金湖鎮,2019,4.19206602739726,81.14068493150684,21.676164383561645,22.29602739726027,13.299999999999999,4.729890410958904,100.0384109589041,325.7200000000001,1558.0199999999998,7.760000000000001,33.54333333333333,0
09020030,金門縣,金湖鎮,2020,4.347813387978142,79.01754098360657,21.81795081967213,22.601038251366123,13.650000000000002,4.917486338797815,100.13420765027321,322.81000000000006,1610.3799999999997,4.656666666666666,34.04,0
09020030,金門縣,金湖鎮,2021,4.580680547945205,77.29043835616437,22.229726027397263,23.11153424657534,15.7,4.780876712328767,100.06282191780824,320.86000000000007,1755.2099999999998,6.210000000000001,34.98666666666667,0
09020030,金門縣,金湖鎮,2022,4.25328,80.1349315068493,21.411753424657533,22.09915068493151,15.320000000000002,5.076547945205478,100.07397260273973,438.5900000000001,1574.3799999999997,5.659999999999999,33.78333333333333,0
09020030,金門縣,金湖鎮,2023,4.247438904109589,80.07808219178082,21.753260273972604,22.345835616438354,14.95,4.711287671232877,100.08890410958905,395.2900000000001,1655.7299999999996,4.423333333333333,34.53333333333333,0
09020030,金門縣,金湖鎮,2024,4.117889344262295,81.71838797814206,21.798852459016395,22.348743169398908,14.26,4.712486338797814,100.0664480874317,385.46000000000004,1666.0399999999997,5.489999999999999,33.11333333333334,0
09020030,金門縣,金湖鎮,2025,4.543895209580838,78.75145205479451,21.712082191780823,22.3007397260274,15.15,4.705534246575342,100.07249315068493,429.78,1675.1899999999998,5.47,33.63333333333333,0
09020040,金門縣,金寧鄉,2013,4.134722739726027,81.67926027397262,20.76745205479452,21.276684931506846,14.329999999999998,4.739561643835617,100.06528767123288,476.0300000000001,1376.65,5.09,32.07333333333333,0
09020040,金門縣,金寧鄉,2014,4.256795616438356,81.284,21.033260273972598,21.61854794520548,15.559999999999999,4.435424657534248,100.08024657534244,559.09,1556.7299999999996,4.253333333333333,32.68666666666666,0
