年月,縣市,用電性質,售電量(度),用電佔比(%),,
11207,嘉義市,服務業,51681000,45.83,,
11207,嘉義市,農林漁牧,702692,0.662,,
11207,嘉義市,工業,7755657,6.88,,
11207,澎湖縣,住宅,20299559,42.81,,
11207,澎湖縣,服務業,21652770,45.66,,
11207,澎湖縣,農林漁牧,440749,0.93,,
11207,澎湖縣,工業,5025081,10.6,,
11207,金門縣,住宅,13339188,43.8,,
11207,金門縣,服務業,12721668,41.77,,
11207,金門縣,農林漁牧,359901,1.18,,
11207,金門縣,工業,4035754,13.25,,
11207,連江縣,住宅,3181521,40.26,,
11207,連江縣,服務業,3889199,49.22,,
11207,連江縣,農林漁牧,10065,0.13,,
11207,連江縣,工業,821390,10.39,,
11206,新北市,住宅,631958778,38.69,,
11206,新北市,服務業,512402447,31.37,,
11206,新北市,農林漁牧,1623015,0.1,,
11206,新北市,工業,487507217,29.84,,
11206,台北市,住宅,379883317,31.54,,
11206,台北市,服務業,773488643,64.21,,
11206,台北市,農林漁牧,234015,0.02,,
11206,台北市,工業,50957030,4.23,,
11206,桃園市,住宅,410460241,17.39,,
11206,桃園市,服務業,380508836,16.12,,
11206,桃園市,農林漁牧,4453392,0.19,,
11206,桃園市,工業,1565192552,66.3,,
11206,台中市,住宅,488525975,17.67,,
11206,台中市,服務業,481663317,17.42,,
11206,台中市,農林漁牧,13532744,0.49,,
11206,台中市,工業,1781547367,64.43,,
11206,台南市,住宅,342422917,12.2,,
11206,台南市,服務業,264595788,9.43,,
11206,台南市,農林漁牧,36474578,1.3,,
11206,台南市,工業,2163531574,77.08,,
11206,高雄市,住宅,425177310,17.66,,
11206,高雄市,服務業,464118078,19.28,,
11206,高雄市,農林漁牧,20039544,0.83,,
11206,高雄市,工業,1497971411,62.23,,
11206,宜蘭縣,住宅,76235755,27.1,,
11206,宜蘭縣,服務業,65753181,23.37,,
11206,宜蘭縣,農林漁牧,5932922,2.11,,
11206,宜蘭縣,工業,133438181,47.43,,
11206,新竹縣,住宅,108384519,10.84,,
11206,新竹縣,服務業,89319526,8.93,,
11206,新竹縣,農林漁牧,1745460,0.17,,
11206,新竹縣,工業,800764712,80.06,,
11206,苗栗縣,住宅,79300892,12.73,,
11206,苗栗縣,服務業,56497702,9.07,,
11206,苗栗縣,農林漁牧,2697215,0.43,,
11206,苗栗縣,工業,484310806,77.76,,
11206,彰化縣,住宅,195072641,21.9,,
11206,彰化縣,服務業,187412724,21.04,,
11206,彰化縣,農林漁牧,41349159,4.64,,
11206,彰化縣,工業,467046590,52.43,,
11206,南投縣,住宅,81590691,33.52,,
11206,南投縣,服務業,54652428,22.45,,
11206,南投縣,農林漁牧,9407099,3.86,,
11206,南投縣,工業,97744617,40.16,,
11206,雲林縣,住宅,118614936,25.66,,
11206,雲林縣,服務業,67739969,14.65,,
11206,雲林縣,農林漁牧,35178081,7.61,,
11206,雲林縣,工業,240717224,52.08,,
11206,嘉義縣,住宅,74895474,29.2,,
11206,嘉義縣,服務業,44365143,17.29,,
11206,嘉義縣,農林漁牧,23881329,9.31,,
11206,嘉義縣,工業,113385415,44.2,,
11206,屏東縣,住宅,143158488,34.57,,
11206,屏東縣,服務業,100656278,24.31,,
11206,屏東縣,農林漁牧,60926011,14.71,,
11206,屏東縣,工業,109387982,26.41,,
11206,台東縣,住宅,36608569,43.78,,
11206,台東縣,服務業,33416937,39.96,,
11206,台東縣,農林漁牧,2370725,2.84,,
11206,台東縣,工業,11220480,13.42,,
11206,花蓮縣,住宅,54962306,29.28,,
11206,花蓮縣,服務業,57838147,30.82,,
11206,花蓮縣,農林漁牧,2183417,1.16,,
11206,花蓮縣,工業,72702960,38.74,,
11206,基隆市,住宅,56040607,47.5,,
11206,基隆市,服務業,42876874,36.34,,
11206,基隆市,農林漁牧,513958,0.44,,
11206,基隆市,工業,18543250,15.72,,
11206,新竹市,住宅,75586972,9.75,,
11206,新竹市,服務業,105463424,13.6,,
11206,新竹市,農林漁牧,836073,0.11,,
11206,新竹市,工業,593636886,76.55,,
11206,嘉義市,住宅,43954714,45.35,,
11206,嘉義市,服務業,45213138,46.65,,
11206,嘉義市,農林漁牧,621291,0.64,,
11206,嘉義市,工業,7136512,7.36,,
11206,澎湖縣,住宅,15295860,40.87,,
11206,澎湖縣,服務業,17133163,45.78,,
11206,澎湖縣,農林漁牧,357142,0.95,,
11206,澎湖縣,工業,4640982,12.4,,
11206,金門縣,住宅,9027539,38.7,,
11206,金門縣,服務業,10177921,43.63,,
11206,金門縣,農林漁牧,293282,1.26,,
11206,金門縣,工業,3830499,16.42,,
11206,連江縣,住宅,2027729,33.8,,
11206,連江縣,服務業,3200051,53.34,,
11206,連江縣,農林漁牧,7894,0.13,,
11206,連江縣,工業,763133,12.72,,
11205,新北市,住宅,567767747,36.3,,
11205,新北市,服務業,504837352,32.28,,
11205,新北市,農林漁牧,1948523,0.12,,
11205,新北市,工業,489550609,31.3,,
11205,台北市,住宅,354080466,30.61,,
11205,台北市,服務業,747330907,64.6,,
11205,台北市,農林漁牧,247054,0.02,,
11205,台北市,工業,55218397,4.77,,
11205,桃園市,住宅,323946570,14.47,,
11205,桃園市,服務業,345490024,15.43,,
11205,桃園市,農林漁牧,4008671,0.18,,
11205,桃園市,工業,1566072864,69.93,,
11205,台中市,住宅,426498402,15.8,,
11205,台中市,服務業,461576309,17.1,,
11205,台中市,農林漁牧,13712133,0.51,,
11205,台中市,工業,1798109911,66.6,,
11205,台南市,住宅,290166007,10.57,,
11205,台南市,服務業,250861351,9.13,,
11205,台南市,農林漁牧,33674401,1.23,,
11205,台南市,工業,2171495784,79.07,,
11205,高雄市,住宅,465965144,18.64,,
11205,高雄市,服務業,453935488,18.16,,
11205,高雄市,農林漁牧,20482330,0.82,,
11205,高雄市,工業,1559478110,62.38,,
11205,宜蘭縣,住宅,63344539,23.48,,
11205,宜蘭縣,服務業,64823521,24.03,,
11205,宜蘭縣,農林漁牧,5458759,2.02,,
11205,宜蘭縣,工業,136152718,50.47,,
11205,新竹縣,住宅,86131744,8.8,,
11205,新竹縣,服務業,79014784,8.08,,
11205,新竹縣,農林漁牧,1733197,0.18,,
11205,新竹縣,工業,811348485,82.94,,
11205,苗栗縣,住宅,76958019,12.66,,
11205,苗栗縣,服務業,53856398,8.86,,
11205,苗栗縣,農林漁牧,2480806,0.41,,
11205,苗栗縣,工業,474810507,78.08,,
11205,彰化縣,住宅,175200038,20.03,,
11205,彰化縣,服務業,177861646,20.33,,
11205,彰化縣,農林漁牧,37205695,4.25,,
11205,彰化縣,工業,484411150,55.38,,
11205,南投縣,住宅,60035596,27.67,,
11205,南投縣,服務業,49887033,22.99,,
11205,南投縣,農林漁牧,9236197,4.26,,
11205,南投縣,工業,97798721,45.08,,
11205,雲林縣,住宅,106223878,23.33,,
11205,雲林縣,服務業,68708239,15.09,,
11205,雲林縣,農林漁牧,33448201,7.35,,
11205,雲林縣,工業,246846357,54.22,,
11205,嘉義縣,住宅,71752706,27.42,,
11205,嘉義縣,服務業,44060940,16.84,,
11205,嘉義縣,農林漁牧,22958342,8.77,,
11205,嘉義縣,工業,122931448,46.97,,
11205,屏東縣,住宅,131018289,32.3,,
11205,屏東縣,服務業,97304588,23.99,,
11205,屏東縣,農林漁牧,62407018,15.38,,
11205,屏東縣,工業,114913060,28.33,,
11205,台東縣,住宅,28893789,39.16,,
11205,台東縣,服務業,32035719,43.42,,
11205,台東縣,農林漁牧,2425838,3.29,,
11205,台東縣,工業,10428912,14.13,,
11205,花蓮縣,住宅,46079720,26.45,,
11205,花蓮縣,服務業,54994572,31.57,,
11205,花蓮縣,農林漁牧,2139320,1.23,,
11205,花蓮縣,工業,70973354,40.75,,
11205,基隆市,住宅,45238967,43.39,,
11205,基隆市,服務業,39933961,38.3,,
11205,基隆市,農林漁牧,440201,0.42,,
11205,基隆市,工業,18651565,17.89,,
11205,新竹市,住宅,75506045,9.84,,
11205,新竹市,服務業,99458299,12.97,,
11205,新竹市,農林漁牧,775448,0.1,,
11205,新竹市,工業,591228568,77.09,,
11205,嘉義市,住宅,37743880,41.86,,
11205,嘉義市,服務業,44827597,49.72,,
11205,嘉義市,農林漁牧,536914,0.6,,
11205,嘉義市,工業,7056965,7.83,,
11205,澎湖縣,住宅,14237739,38.95,,
11205,澎湖縣,服務業,17428175,47.68,,
11205,澎湖縣,農林漁牧,342971,0.94,,
11205,澎湖縣,工業,4546256,12.44,,
11205,金門縣,住宅,10233649,42.47,,
11205,金門縣,服務業,10005956,41.53,,
11205,金門縣,農林漁牧,264209,1.1,,
11205,金門縣,工業,3591028,14.9,,
11205,連江縣,住宅,2525335,41.48,,
11205,連江縣,服務業,2841529,46.67,,
11205,連江縣,農林漁牧,7337,0.12,,
11205,連江縣,工業,713967,11.73,,
11204,新北市,住宅,570483579,39.62,,
11204,新北市,服務業,426937147,29.65,,
11204,新北市,農林漁牧,1454054,0.1,,
11204,新北市,工業,441011764,30.63,,
11204,台北市,住宅,331902841,32.84,,
11204,台北市,服務業,634435214,62.78,,
11204,台北市,農林漁牧,224721,0.02,,
11204,台北市,工業,44071159,4.36,,
11204,桃園市,住宅,379130072,17.54,,
11204,桃園市,服務業,307754457,14.24,,
11204,桃園市,農林漁牧,3919502,0.18,,
11204,桃園市,工業,1470143487,68.03,,
11204,台中市,住宅,421250409,16.6,,
11204,台中市,服務業,401625615,15.83,,
11204,台中市,農林漁牧,12858341,0.51,,
11204,台中市,工業,1701359801,67.06,,
11204,台南市,住宅,274242254,10.8,,
11204,台南市,服務業,219220592,8.63,,
11204,台南市,農林漁牧,31189297,1.23,,
11204,台南市,工業,2014580453,79.34,,
11204,高雄市,住宅,327081574,14.18,,
11204,高雄市,服務業,394144284,17.08,,
11204,高雄市,農林漁牧,19622179,0.85,,
11204,高雄市,工業,1566136784,67.89,,
11204,宜蘭縣,住宅,71065669,26.7,,
11204,宜蘭縣,服務業,55572224,20.88,,
11204,宜蘭縣,農林漁牧,4833607,1.82,,
11204,宜蘭縣,工業,134695562,50.61,,
11204,新竹縣,住宅,99333034,10.57,,
11204,新竹縣,服務業,73145871,7.78,,
11204,新竹縣,農林漁牧,1426258,0.15,,
11204,新竹縣,工業,765833958,81.49,,
11204,苗栗縣,住宅,71321407,12.93,,
11204,苗栗縣,服務業,46631332,8.46,,
11204,苗栗縣,農林漁牧,2621019,0.48,,
11204,苗栗縣,工業,430816434,78.13,,
11204,彰化縣,住宅,173787556,21.19,,
11204,彰化縣,服務業,166036765,20.24,,
11204,彰化縣,農林漁牧,34525847,4.21,,
11204,彰化縣,工業,445899777,54.36,,
11204,南投縣,住宅,71743146,33.63,,
11204,南投縣,服務業,46231860,21.67,,
11204,南投縣,農林漁牧,8812934,4.13,,
11204,南投縣,工業,86513314,40.56,,
11204,雲林縣,住宅,102884456,24.65,,
11204,雲林縣,服務業,56770966,13.6,,
11204,雲林縣,農林漁牧,31128246,7.46,,
11204,雲林縣,工業,226628658,54.29,,
11204,嘉義縣,住宅,64296161,27.07,,
11204,嘉義縣,服務業,36625293,15.42,,
11204,嘉義縣,農林漁牧,20979632,8.83,,
11204,嘉義縣,工業,115643976,48.68,,
11204,屏東縣,住宅,110654162,30.59,,
11204,屏東縣,服務業,86057942,23.79,,
11204,屏東縣,農林漁牧,61571139,17.02,,
11204,屏東縣,工業,103439778,28.6,,
11204,台東縣,住宅,32399182,44.12,,
11204,台東縣,服務業,28481777,38.79,,
11204,台東縣,農林漁牧,2319244,3.16,,
11204,台東縣,工業,10231348,13.93,,
11204,花蓮縣,住宅,49871460,28.22,,
11204,花蓮縣,服務業,49411977,27.96,,
11204,花蓮縣,農林漁牧,1901845,1.08,,
11204,花蓮縣,工業,75515737,42.74,,
11204,基隆市,住宅,53419826,49.95,,
11204,基隆市,服務業,35202873,32.92,,
11204,基隆市,農林漁牧,388210,0.36,,
11204,基隆市,工業,17929092,16.77,,
11204,新竹市,住宅,65948477,9.4,,
11204,新竹市,服務業,86092260,12.27,,
11204,新竹市,農林漁牧,766451,0.11,,
11204,新竹市,工業,548806302,78.22,,
11204,嘉義市,住宅,35538729,44.42,,
11204,嘉義市,服務業,37315794,46.65,,
11204,嘉義市,農林漁牧,553174,0.69,,
11204,嘉義市,工業,6590968,8.24,,
11204,澎湖縣,住宅,12775291,42.54,,
11204,澎湖縣,服務業,12998038,43.28,,
11204,澎湖縣,農林漁牧,311621,1.04,,
11204,澎湖縣,工業,3948999,13.15,,
11204,金門縣,住宅,9111239,45.94,,
11204,金門縣,服務業,7900412,39.84,,
11204,金門縣,農林漁牧,314208,1.58,,
11204,金門縣,工業,2505524,12.63,,
11204,連江縣,住宅,2159594,38.93,,
11204,連江縣,服務業,2699242,48.65,,
11204,連江縣,農林漁牧,6362,0.11,,
11204,連江縣,工業,682873,12.31,,
11203,新北市,住宅,643432541,41.24,,
11203,新北市,服務業,443744715,28.44,,
11203,新北市,農林漁牧,1900250,0.12,,
11203,新北市,工業,470972584,30.19,,
11203,台北市,住宅,393766042,35.68,,
11203,台北市,服務業,658408410,59.67,,
11203,台北市,農林漁牧,242354,0.02,,
11203,台北市,工業,51048389,4.63,,
11203,桃園市,住宅,387375260,17.36,,
11203,桃園市,服務業,303282074,13.59,,
11203,桃園市,農林漁牧,3705887,0.17,,
11203,桃園市,工業,1537445695,68.89,,
11203,台中市,住宅,464583138,17.6,,
11203,台中市,服務業,397467486,15.06,,
11203,台中市,農林漁牧,13063896,0.49,,
11203,台中市,工業,1764854774,66.85,,
11203,台南市,住宅,301379174,11.75,,
11203,台南市,服務業,207670290,8.1,,
11203,台南市,農林漁牧,29291686,1.14,,
11203,台南市,工業,2027011395,79.01,,
11203,高雄市,住宅,451546336,18.53,,
11203,高雄市,服務業,379846458,15.59,,
11203,高雄市,農林漁牧,19165415,0.79,,
11203,高雄市,工業,1586082454,65.09,,
11203,宜蘭縣,住宅,73920600,26.57,,
11203,宜蘭縣,服務業,57892085,20.81,,
11203,宜蘭縣,農林漁牧,4416695,1.59,,
11203,宜蘭縣,工業,142027720,51.04,,
11203,新竹縣,住宅,101139759,10.94,,
11203,新竹縣,服務業,69482524,7.52,,
11203,新竹縣,農林漁牧,1523691,0.16,,
11203,新竹縣,工業,751928240,81.37,,
11203,苗栗縣,住宅,89744895,15.36,,
11203,苗栗縣,服務業,48099402,8.23,,
11203,苗栗縣,農林漁牧,2309855,0.4,,
11203,苗栗縣,工業,444281917,76.02,,
11203,彰化縣,住宅,195414141,22.27,,
11203,彰化縣,服務業,163557730,18.64,,
11203,彰化縣,農林漁牧,32037847,3.65,,
11203,彰化縣,工業,486627912,55.45,,
11203,南投縣,住宅,66364795,31.89,,
11203,南投縣,服務業,43834521,21.07,,
11203,南投縣,農林漁牧,9015407,4.33,,
11203,南投縣,工業,88858967,42.71,,
11203,雲林縣,住宅,113921378,25.78,,
11203,雲林縣,服務業,58851459,13.32,,
11203,雲林縣,農林漁牧,29010093,6.56,,
11203,雲林縣,工業,240122180,54.34,,
11203,嘉義縣,住宅,77349437,29.9,,
11203,嘉義縣,服務業,36604822,14.15,,
11203,嘉義縣,農林漁牧,20424023,7.9,,
11203,嘉義縣,工業,124297806,48.05,,
11203,屏東縣,住宅,128468424,33.64,,
11203,屏東縣,服務業,83327569,21.82,,
11203,屏東縣,農林漁牧,59386100,15.55,,
11203,屏東縣,工業,110697519,28.99,,
11203,台東縣,住宅,31170441,43.22,,
11203,台東縣,服務業,28052729,38.89,,
11203,台東縣,農林漁牧,2171602,3.01,,
11203,台東縣,工業,10730245,14.88,,
11203,花蓮縣,住宅,50563592,27.58,,
11203,花蓮縣,服務業,49913680,27.22,,
11203,花蓮縣,農林漁牧,1763274,0.96,,
11203,花蓮縣,工業,81115316,44.24,,
11203,基隆市,住宅,54530132,50.01,,
11203,基隆市,服務業,35560569,32.61,,
11203,基隆市,農林漁牧,385493,0.35,,
11203,基隆市,工業,18569846,17.03,,
11203,新竹市,住宅,88091223,11.7,,
11203,新竹市,服務業,87233289,11.59,,
11203,新竹市,農林漁牧,720216,0.1,,
11203,新竹市,工業,576902986,76.62,,
11203,嘉義市,住宅,40127979,47.62,,
11203,嘉義市,服務業,37227978,44.18,,
11203,嘉義市,農林漁牧,519194,0.62,,
11203,嘉義市,工業,6391663,7.59,,
11203,澎湖縣,住宅,15863034,46.96,,
11203,澎湖縣,服務業,13769536,40.76,,
11203,澎湖縣,農林漁牧,306553,0.91,,
11203,澎湖縣,工業,3839370,11.37,,
11203,金門縣,住宅,12299564,51.21,,
11203,金門縣,服務業,8858376,36.88,,
11203,金門縣,農林漁牧,239022,1,,
11203,金門縣,工業,2621673,10.92,,
11203,連江縣,住宅,2947916,45.91,,
11203,連江縣,服務業,2761485,43.01,,
11203,連江縣,農林漁牧,6403,0.1,,
11203,連江縣,工業,705271,10.98,,
11202,新北市,住宅,702902195,45.76,,
11202,新北市,服務業,415055543,27.02,,
11202,新北市,農林漁牧,1558333,0.1,,
11202,新北市,工業,416490111,27.12,,
11202,台北市,住宅,409379537,39.69,,
11202,台北市,服務業,580114156,56.24,,
11202,台北市,農林漁牧,376604,0.04,,
11202,台北市,工業,41636685,4.04,,
11202,桃園市,住宅,473733827,21.98,,
11202,桃園市,服務業,298519448,13.85,,
11202,桃園市,農林漁牧,3906223,0.18,,
11202,桃園市,工業,1378660929,63.98,,
11202,台中市,住宅,503666034,20.42,,
11202,台中市,服務業,385787674,15.64,,
11202,台中市,農林漁牧,12025348,0.49,,
11202,台中市,工業,1565640069,63.46,,
11202,台南市,住宅,323830492,14,,
11202,台南市,服務業,204519575,8.84,,
11202,台南市,農林漁牧,32072756,1.39,,
11202,台南市,工業,1753363897,75.78,,
11202,高雄市,住宅,380527505,17.52,,
11202,高雄市,服務業,361398175,16.64,,
11202,高雄市,農林漁牧,21077540,0.97,,
11202,高雄市,工業,1409205232,64.87,,
11202,宜蘭縣,住宅,90082428,33.48,,
11202,宜蘭縣,服務業,55699628,20.7,,
11202,宜蘭縣,農林漁牧,4727364,1.76,,
11202,宜蘭縣,工業,118543880,44.06,,
11202,新竹縣,住宅,119778553,15.36,,
11202,新竹縣,服務業,72998738,9.36,,
11202,新竹縣,農林漁牧,1431716,0.18,,
11202,新竹縣,工業,585389146,75.09,,
11202,苗栗縣,住宅,84528776,15.7,,
11202,苗栗縣,服務業,46445673,8.63,,
11202,苗栗縣,農林漁牧,2226476,0.41,,
11202,苗栗縣,工業,405261819,75.26,,
11202,彰化縣,住宅,201609715,24.46,,
11202,彰化縣,服務業,159936810,19.4,,
11202,彰化縣,農林漁牧,33232107,4.03,,
11202,彰化縣,工業,429466259,52.1,,
11202,南投縣,住宅,87314191,37.97,,
11202,南投縣,服務業,47041382,20.46,,
11202,南投縣,農林漁牧,9111911,3.96,,
11202,南投縣,工業,86481839,37.61,,
11202,雲林縣,住宅,112114489,27.36,,
11202,雲林縣,服務業,56346527,13.75,,
11202,雲林縣,農林漁牧,33430469,8.16,,
11202,雲林縣,工業,207859814,50.73,,
11202,嘉義縣,住宅,71367704,31.5,,
11202,嘉義縣,服務業,33976581,15,,
11202,嘉義縣,農林漁牧,21651784,9.56,,
11202,嘉義縣,工業,99579493,43.95,,
11202,屏東縣,住宅,126336704,33.87,,
11202,屏東縣,服務業,82437175,22.1,,
11202,屏東縣,農林漁牧,66944119,17.95,,
11202,屏東縣,工業,97302545,26.09,,
11202,台東縣,住宅,37108221,48.29,,
11202,台東縣,服務業,27610063,35.93,,
11202,台東縣,農林漁牧,2320261,3.02,,
11202,台東縣,工業,9800114,12.75,,
11202,花蓮縣,住宅,59210753,32.17,,
11202,花蓮縣,服務業,47713335,25.92,,
11202,花蓮縣,農林漁牧,1947099,1.06,,
11202,花蓮縣,工業,75177810,40.85,,
11202,基隆市,住宅,69385726,57.61,,
11202,基隆市,服務業,34248153,28.44,,
11202,基隆市,農林漁牧,331205,0.28,,
11202,基隆市,工業,16466770,13.67,,
11202,新竹市,住宅,79905725,11.64,,
11202,新竹市,服務業,80356399,11.71,,
11202,新竹市,農林漁牧,689610,0.1,,
11202,新竹市,工業,525404729,76.55,,
11202,嘉義市,住宅,42955953,50.61,,
11202,嘉義市,服務業,35110291,41.37,,
11202,嘉義市,農林漁牧,656243,0.77,,
11202,嘉義市,工業,6151886,7.25,,
11202,澎湖縣,住宅,14998071,49.33,,
11202,澎湖縣,服務業,11337749,37.29,,
11202,澎湖縣,農林漁牧,346626,1.14,,
11202,澎湖縣,工業,3718505,12.23,,
11202,金門縣,住宅,10946709,51.16,,
11202,金門縣,服務業,7809879,36.5,,
11202,金門縣,農林漁牧,274649,1.28,,
11202,金門縣,工業,2366754,11.06,,
11202,連江縣,住宅,2576429,42.59,,
11202,連江縣,服務業,2826041,46.71,,
11202,連江縣,農林漁牧,5821,0.1,,
11202,連江縣,工業,641591,10.61,,
11201,新北市,住宅,657739541,42.15,,
11201,新北市,服務業,467565482,29.96,,
11201,新北市,農林漁牧,2245433,0.14,,
11201,新北市,工業,433044220,27.75,,
11201,台北市,住宅,411331757,36.8,,
11201,台北市,服務業,654101058,58.52,,
11201,台北市,農林漁牧,423676,0.04,,
11201,台北市,工業,51836765,4.64,,
11201,桃園市,住宅,376238971,18.62,,
11201,桃園市,服務業,307742730,15.23,,
11201,桃園市,農林漁牧,3919934,0.19,,
11201,桃園市,工業,1333167975,65.96,,
11201,台中市,住宅,475255861,18.97,,
