"資料期別","縣市","鄉鎮市區","設有戶籍住宅之平均人口數"
"111Q1","彰化縣","和美鎮",3.77
"111Q1","彰化縣","北斗鎮",3.56
"111Q1","彰化縣","員林鎮",3.62
"111Q1","彰化縣","溪湖鎮",4.26
"111Q1","彰化縣","田中鎮",3.60
"111Q1","彰化縣","二林鎮",4.60
"111Q1","彰化縣","線西鄉",4.63
"111Q1","彰化縣","伸港鄉",4.48
"111Q1","彰化縣","福興鄉",4.67
"111Q1","彰化縣","秀水鄉",4.19
"111Q1","彰化縣","花壇鄉",3.74
"111Q1","彰化縣","芬園鄉",4.41
"111Q1","彰化縣","大村鄉",5.09
"111Q1","彰化縣","埔鹽鄉",5.29
"111Q1","彰化縣","埔心鄉",3.63
"111Q1","彰化縣","永靖鄉",4.54
"111Q1","彰化縣","社頭鄉",4.45
"111Q1","彰化縣","二水鄉",3.76
"111Q1","彰化縣","田尾鄉",3.77
"111Q1","彰化縣","埤頭鄉",4.09
"111Q1","彰化縣","芳苑鄉",4.67
"111Q1","彰化縣","大城鄉",5.40
"111Q1","彰化縣","竹塘鄉",4.30
"111Q1","彰化縣","溪州鄉",4.57
"111Q1","南投縣","",3.53
"111Q1","南投縣","南投市",3.28
"111Q1","南投縣","埔里鎮",3.40
"111Q1","南投縣","草屯鎮",3.55
"111Q1","南投縣","竹山鎮",3.30
"111Q1","南投縣","集集鎮",3.44
"111Q1","南投縣","名間鄉",4.10
"111Q1","南投縣","鹿谷鄉",3.80
"111Q1","南投縣","中寮鄉",3.96
"111Q1","南投縣","魚池鄉",4.03
"111Q1","南投縣","國姓鄉",3.51
"111Q1","南投縣","水里鄉",3.21
"111Q1","南投縣","信義鄉",4.48
"111Q1","南投縣","仁愛鄉",4.27
"111Q1","雲林縣","",3.74
"111Q1","雲林縣","斗六市",3.15
"111Q1","雲林縣","斗南鎮",3.29
"111Q1","雲林縣","虎尾鎮",3.21
"111Q1","雲林縣","西螺鎮",3.77
"111Q1","雲林縣","土庫鎮",3.86
"111Q1","雲林縣","北港鎮",3.26
"111Q1","雲林縣","古坑鄉",3.75
"111Q1","雲林縣","大埤鄉",3.88
"111Q1","雲林縣","莿桐鄉",3.93
"111Q1","雲林縣","林內鄉",3.71
"111Q1","雲林縣","二崙鄉",4.24
"111Q1","雲林縣","崙背鄉",3.88
"111Q1","雲林縣","麥寮鄉",5.86
"111Q1","雲林縣","東勢鄉",4.02
"111Q1","雲林縣","褒忠鄉",4.00
"111Q1","雲林縣","台西鄉",4.49
"111Q1","雲林縣","元長鄉",4.09
"111Q1","雲林縣","四湖鄉",4.07
"111Q1","雲林縣","口湖鄉",4.75
"111Q1","雲林縣","水林鄉",4.43
"111Q1","嘉義縣","",3.73
"111Q1","嘉義縣","太保市",3.45
"111Q1","嘉義縣","朴子市",3.42
"111Q1","嘉義縣","布袋鎮",3.99
"111Q1","嘉義縣","大林鎮",3.49
"111Q1","嘉義縣","民雄鄉",3.39
"111Q1","嘉義縣","溪口鄉",4.51
"111Q1","嘉義縣","新港鄉",4.20
"111Q1","嘉義縣","六腳鄉",4.30
"111Q1","嘉義縣","東石鄉",4.55
"111Q1","嘉義縣","義竹鄉",4.08
"111Q1","嘉義縣","鹿草鄉",4.22
"111Q1","嘉義縣","水上鄉",3.29
"111Q1","嘉義縣","中埔鄉",3.74
"111Q1","嘉義縣","竹崎鄉",4.16
"111Q1","嘉義縣","梅山鄉",3.85
"111Q1","嘉義縣","番路鄉",3.53
"111Q1","嘉義縣","大埔鄉",5.07
"111Q1","嘉義縣","阿里山鄉",4.17
"111Q1","屏東縣","",3.45
"111Q1","屏東縣","屏東市",3.01
"111Q1","屏東縣","潮州鎮",3.02
"111Q1","屏東縣","東港鎮",3.43
"111Q1","屏東縣","恆春鎮",3.44
"111Q1","屏東縣","萬丹鄉",3.63
"111Q1","屏東縣","長治鄉",3.40
"111Q1","屏東縣","麟洛鄉",3.12
"111Q1","屏東縣","九如鄉",3.59
"111Q1","屏東縣","里港鄉",3.89
"111Q1","屏東縣","鹽埔鄉",4.13
"111Q1","屏東縣","高樹鄉",4.15
"111Q1","屏東縣","萬巒鄉",4.16
"111Q1","屏東縣","內埔鄉",3.39
"111Q1","屏東縣","竹田鄉",3.54
"111Q1","屏東縣","新埤鄉",3.90
"111Q1","屏東縣","枋寮鄉",3.43
"111Q1","屏東縣","新園鄉",3.69
"111Q1","屏東縣","崁頂鄉",4.87
"111Q1","屏東縣","林邊鄉",3.67
"111Q1","屏東縣","南州鄉",3.51
"111Q1","屏東縣","佳冬鄉",3.81
"111Q1","屏東縣","琉球鄉",4.13
"111Q1","屏東縣","車城鄉",3.34
"111Q1","屏東縣","滿州鄉",3.51
"111Q1","屏東縣","枋山鄉",3.68
"111Q1","屏東縣","三地門鄉",4.46
"111Q1","屏東縣","霧台鄉",3.80
"111Q1","屏東縣","瑪家鄉",4.41
"111Q1","屏東縣","泰武鄉",5.33
"111Q1","屏東縣","來義鄉",4.20
"111Q1","屏東縣","春日鄉",4.48
"111Q1","屏東縣","獅子鄉",4.00
"111Q1","屏東縣","牡丹鄉",3.24
"111Q1","台東縣","",3.19
"111Q1","台東縣","台東市",3.12
"111Q1","台東縣","成功鎮",3.06
"111Q1","台東縣","關山鎮",3.25
"111Q1","台東縣","卑南鄉",3.15
"111Q1","台東縣","大武鄉",2.93
"111Q1","台東縣","太麻里鄉",3.01
"111Q1","台東縣","東河鄉",2.80
"111Q1","台東縣","長濱鄉",2.63
"111Q1","台東縣","鹿野鄉",3.19
"111Q1","台東縣","池上鄉",3.20
"111Q1","台東縣","綠島鄉",5.86
"111Q1","台東縣","延平鄉",4.50
"111Q1","台東縣","海端鄉",4.56
"111Q1","台東縣","達仁鄉",3.13
"111Q1","台東縣","金峰鄉",4.66
"111Q1","台東縣","蘭嶼鄉",4.12
"111Q1","花蓮縣","",3.11
"111Q1","花蓮縣","花蓮市",3.04
"111Q1","花蓮縣","鳳林鎮",2.95
"111Q1","花蓮縣","玉里鎮",3.06
"111Q1","花蓮縣","新城鄉",2.96
"111Q1","花蓮縣","吉安鄉",3.00
"111Q1","花蓮縣","壽豐鄉",2.92
"111Q1","花蓮縣","光復鄉",3.01
"111Q1","花蓮縣","豐濱鄉",3.10
"111Q1","花蓮縣","瑞穗鄉",2.93
"111Q1","花蓮縣","富里鄉",3.01
"111Q1","花蓮縣","秀林鄉",5.10
"111Q1","花蓮縣","萬榮鄉",4.32
"111Q1","花蓮縣","卓溪鄉",4.29
"111Q1","澎湖縣","",3.93
"111Q1","澎湖縣","馬公市",3.65
"111Q1","澎湖縣","湖西鄉",4.12
"111Q1","澎湖縣","白沙鄉",4.65
"111Q1","澎湖縣","西嶼鄉",3.97
"111Q1","澎湖縣","望安鄉",5.90
"111Q1","澎湖縣","七美鄉",4.96
"111Q1","基隆市","",2.69
"111Q1","基隆市","中正區",2.54
"111Q1","基隆市","七堵區",2.77
"111Q1","基隆市","暖暖區",2.65
"111Q1","基隆市","仁愛區",2.87
"111Q1","基隆市","中山區",2.76
"111Q1","基隆市","安樂區",2.66
"111Q1","基隆市","信義區",2.64
"111Q1","新竹市","",3.05
"111Q1","新竹市","新竹市",3.05
"111Q1","嘉義市","",3.08
"111Q1","嘉義市","嘉義市",3.08
"111Q1","金門縣","",6.91
"111Q1","金門縣","金城鎮",6.70
"111Q1","金門縣","金湖鎮",6.38
"111Q1","金門縣","金沙鎮",6.84
"111Q1","金門縣","金寧鄉",7.09
"111Q1","金門縣","烈嶼鄉",9.16
"111Q1","金門縣","烏坵鄉",8.38
"111Q1","連江縣","",4.85
"111Q1","連江縣","南竿鄉",4.42
"111Q1","連江縣","北竿鄉",5.97
"111Q1","連江縣","莒光鄉",5.04
"111Q1","連江縣","東引鄉",5.28
"111Q2","全國","",3.16
"111Q2","新北市","",2.89
"111Q2","新北市","板橋區",2.98
"111Q2","新北市","三重區",2.90
"111Q2","新北市","中和區",2.73
"111Q2","新北市","永和區",2.73
"111Q2","新北市","新莊區",3.03
"111Q2","新北市","新店區",2.59
"111Q2","新北市","樹林區",3.14
"111Q2","新北市","鶯歌區",3.15
"111Q2","新北市","三峽區",3.07
"111Q2","新北市","淡水區",2.43
"111Q2","新北市","汐止區",2.55
"111Q2","新北市","瑞芳區",3.04
"111Q2","新北市","土城區",3.06
"111Q2","新北市","蘆洲區",3.20
"111Q2","新北市","五股區",2.97
"111Q2","新北市","泰山區",3.05
"111Q2","新北市","林口區",2.88
"111Q2","新北市","深坑區",2.79
"111Q2","新北市","石碇區",3.27
"111Q2","新北市","坪林區",3.66
"111Q2","新北市","三芝區",2.87
"111Q2","新北市","石門區",4.49
"111Q2","新北市","八里區",3.07
"111Q2","新北市","平溪區",2.71
"111Q2","新北市","雙溪區",3.41
"111Q2","新北市","貢寮區",4.12
"111Q2","新北市","金山區",3.74
"111Q2","新北市","萬里區",3.91
"111Q2","新北市","烏來區",5.07
"111Q2","台北市","",3.03
"111Q2","台北市","松山區",3.08
"111Q2","台北市","信義區",2.92
"111Q2","台北市","大安區",3.10
"111Q2","台北市","中山區",2.63
"111Q2","台北市","中正區",3.10
"111Q2","台北市","大同區",3.05
"111Q2","台北市","萬華區",2.86
"111Q2","台北市","文山區",3.04
"111Q2","台北市","南港區",3.07
"111Q2","台北市","內湖區",3.13
"111Q2","台北市","士林區",3.20
"111Q2","台北市","北投區",3.21
"111Q2","桃園市","",3.11
"111Q2","桃園市","桃園區",2.96
"111Q2","桃園市","中壢區",3.02
"111Q2","桃園市","平鎮區",3.21
"111Q2","桃園市","八德區",3.13
"111Q2","桃園市","楊梅區",3.17
"111Q2","桃園市","大溪區",3.26
"111Q2","桃園市","蘆竹區",3.17
"111Q2","桃園市","大園區",3.40
"111Q2","桃園市","龜山區",2.85
"111Q2","桃園市","龍潭區",3.21
"111Q2","桃園市","新屋區",3.73
"111Q2","桃園市","觀音區",3.48
"111Q2","桃園市","復興區",4.51
"111Q2","台中市","",3.30
"111Q2","台中市","中區",3.16
"111Q2","台中市","東區",3.10
"111Q2","台中市","南區",2.84
"111Q2","台中市","西區",2.90
"111Q2","台中市","北區",2.80
"111Q2","台中市","西屯區",2.94
"111Q2","台中市","南屯區",3.04
"111Q2","台中市","北屯區",3.00
"111Q2","台中市","豐原區",3.65
"111Q2","台中市","東勢區",3.58
"111Q2","台中市","大甲區",3.89
"111Q2","台中市","清水區",3.60
"111Q2","台中市","沙鹿區",3.51
"111Q2","台中市","梧棲區",3.63
"111Q2","台中市","后里區",4.09
"111Q2","台中市","神岡區",3.91
"111Q2","台中市","潭子區",3.43
"111Q2","台中市","大雅區",3.67
"111Q2","台中市","新社區",3.63
"111Q2","台中市","石岡區",3.84
"111Q2","台中市","外埔區",3.89
"111Q2","台中市","大安區",4.27
"111Q2","台中市","烏日區",3.32
"111Q2","台中市","大肚區",3.63
"111Q2","台中市","龍井區",3.93
"111Q2","台中市","霧峰區",3.74
"111Q2","台中市","太平區",3.37
"111Q2","台中市","大里區",3.46
"111Q2","台中市","和平區",3.40
"111Q2","台南市","",3.15
"111Q2","台南市","新營區",2.90
"111Q2","台南市","鹽水區",3.23
"111Q2","台南市","白河區",3.54
"111Q2","台南市","柳營區",3.31
"111Q2","台南市","後壁區",3.37
"111Q2","台南市","東山區",3.75
"111Q2","台南市","麻豆區",3.26
"111Q2","台南市","下營區",3.43
"111Q2","台南市","六甲區",3.37
"111Q2","台南市","官田區",3.23
"111Q2","台南市","大內區",3.57
"111Q2","台南市","佳里區",3.24
"111Q2","台南市","學甲區",3.28
"111Q2","台南市","西港區",3.53
"111Q2","台南市","七股區",4.02
"111Q2","台南市","將軍區",3.83
"111Q2","台南市","北門區",4.05
"111Q2","台南市","新化區",3.43
"111Q2","台南市","善化區",3.02
"111Q2","台南市","新市區",3.14
"111Q2","台南市","安定區",3.46
"111Q2","台南市","山上區",3.52
"111Q2","台南市","玉井區",3.30
"111Q2","台南市","楠西區",3.49
"111Q2","台南市","南化區",4.11
"111Q2","台南市","左鎮區",3.43
"111Q2","台南市","仁德區",3.09
"111Q2","台南市","歸仁區",3.41
"111Q2","台南市","關廟區",3.50
"111Q2","台南市","龍崎區",3.90
"111Q2","台南市","永康區",3.02
"111Q2","台南市","東區",2.92
"111Q2","台南市","南區",3.02
"111Q2","台南市","北區",2.86
"111Q2","台南市","安南區",3.46
"111Q2","台南市","安平區",2.80
"111Q2","台南市","中西區",2.95
"111Q2","高雄市","",2.97
"111Q2","高雄市","鹽埕區",2.58
"111Q2","高雄市","鼓山區",2.70
"111Q2","高雄市","左營區",2.74
"111Q2","高雄市","楠梓區",2.84
"111Q2","高雄市","三民區",2.83
"111Q2","高雄市","新興區",2.48
"111Q2","高雄市","前金區",2.25
"111Q2","高雄市","苓雅區",2.68
"111Q2","高雄市","前鎮區",2.79
"111Q2","高雄市","旗津區",3.95
"111Q2","高雄市","小港區",3.38
"111Q2","高雄市","鳳山區",2.92
"111Q2","高雄市","林園區",3.56
"111Q2","高雄市","大寮區",3.11
"111Q2","高雄市","大樹區",3.65
"111Q2","高雄市","大社區",3.06
"111Q2","高雄市","仁武區",2.93
"111Q2","高雄市","鳥松區",2.72
"111Q2","高雄市","岡山區",3.16
"111Q2","高雄市","橋頭區",2.91
"111Q2","高雄市","燕巢區",3.58
"111Q2","高雄市","田寮區",3.65
"111Q2","高雄市","阿蓮區",3.57
"111Q2","高雄市","路竹區",3.51
"111Q2","高雄市","湖內區",3.14
"111Q2","高雄市","茄萣區",3.88
"111Q2","高雄市","永安區",4.23
"111Q2","高雄市","彌陀區",3.95
"111Q2","高雄市","梓官區",3.41
"111Q2","高雄市","旗山區",3.25
"111Q2","高雄市","美濃區",3.93
"111Q2","高雄市","六龜區",3.11
"111Q2","高雄市","甲仙區",3.24
"111Q2","高雄市","杉林區",3.39
"111Q2","高雄市","內門區",4.51
"111Q2","高雄市","茂林區",4.56
"111Q2","高雄市","桃源區",4.40
"111Q2","高雄市","那瑪夏區",4.63
"111Q2","宜蘭縣","",3.11
"111Q2","宜蘭縣","宜蘭市",2.92
"111Q2","宜蘭縣","羅東鎮",3.23
"111Q2","宜蘭縣","蘇澳鎮",3.17
"111Q2","宜蘭縣","頭城鎮",3.43
"111Q2","宜蘭縣","礁溪鄉",2.92
"111Q2","宜蘭縣","壯圍鄉",3.40
"111Q2","宜蘭縣","員山鄉",3.19
"111Q2","宜蘭縣","冬山鄉",3.01
"111Q2","宜蘭縣","五結鄉",2.96
"111Q2","宜蘭縣","三星鄉",3.05
"111Q2","宜蘭縣","大同鄉",4.10
"111Q2","宜蘭縣","南澳鄉",5.00
"111Q2","新竹縣","",3.20
"111Q2","新竹縣","竹北市",3.00
"111Q2","新竹縣","關西鎮",3.98
"111Q2","新竹縣","新埔鎮",3.38
"111Q2","新竹縣","竹東鎮",3.09
"111Q2","新竹縣","湖口鄉",3.16
"111Q2","新竹縣","橫山鄉",3.54
"111Q2","新竹縣","新豐鄉",3.38
"111Q2","新竹縣","芎林鄉",3.41
"111Q2","新竹縣","寶山鄉",2.98
"111Q2","新竹縣","北埔鄉",3.93
"111Q2","新竹縣","峨眉鄉",4.18
"111Q2","新竹縣","尖石鄉",4.40
"111Q2","新竹縣","五峰鄉",3.93
"111Q2","苗栗縣","",3.38
"111Q2","苗栗縣","苗栗市",2.98
"111Q2","苗栗縣","苑裡鎮",3.72
"111Q2","苗栗縣","通霄鎮",3.97
"111Q2","苗栗縣","竹南鎮",3.19
"111Q2","苗栗縣","頭份鎮",3.12
"111Q2","苗栗縣","後龍鎮",3.81
"111Q2","苗栗縣","卓蘭鎮",4.02
"111Q2","苗栗縣","大湖鄉",3.82
"111Q2","苗栗縣","公館鄉",3.44
"111Q2","苗栗縣","銅鑼鄉",3.64
"111Q2","苗栗縣","南庄鄉",3.41
"111Q2","苗栗縣","頭屋鄉",3.71
"111Q2","苗栗縣","三義鄉",3.63
"111Q2","苗栗縣","西湖鄉",4.62
"111Q2","苗栗縣","造橋鄉",3.53
"111Q2","苗栗縣","三灣鄉",3.65
"111Q2","苗栗縣","獅潭鄉",3.49
"111Q2","苗栗縣","泰安鄉",5.22
"111Q2","彰化縣","",3.98
"111Q2","彰化縣","彰化市",3.46
"111Q2","彰化縣","鹿港鎮",4.21
"111Q2","彰化縣","和美鎮",3.75
"111Q2","彰化縣","北斗鎮",3.53
"111Q2","彰化縣","員林鎮",3.60
"111Q2","彰化縣","溪湖鎮",4.25
"111Q2","彰化縣","田中鎮",3.58
"111Q2","彰化縣","二林鎮",4.55
"111Q2","彰化縣","線西鄉",4.60
"111Q2","彰化縣","伸港鄉",4.45
"111Q2","彰化縣","福興鄉",4.64
"111Q2","彰化縣","秀水鄉",4.17
"111Q2","彰化縣","花壇鄉",3.72
"111Q2","彰化縣","芬園鄉",4.38
"111Q2","彰化縣","大村鄉",5.06
"111Q2","彰化縣","埔鹽鄉",5.24
"111Q2","彰化縣","埔心鄉",3.60
"111Q2","彰化縣","永靖鄉",4.52
"111Q2","彰化縣","社頭鄉",4.42
"111Q2","彰化縣","二水鄉",3.75
"111Q2","彰化縣","田尾鄉",3.75
"111Q2","彰化縣","埤頭鄉",4.06
"111Q2","彰化縣","芳苑鄉",4.66
"111Q2","彰化縣","大城鄉",5.38
"111Q2","彰化縣","竹塘鄉",4.27
"111Q2","彰化縣","溪州鄉",4.54
"111Q2","南投縣","",3.51
"111Q2","南投縣","南投市",3.26
"111Q2","南投縣","埔里鎮",3.39
"111Q2","南投縣","草屯鎮",3.53
"111Q2","南投縣","竹山鎮",3.28
"111Q2","南投縣","集集鎮",3.42
"111Q2","南投縣","名間鄉",4.06
"111Q2","南投縣","鹿谷鄉",3.77
"111Q2","南投縣","中寮鄉",3.96
"111Q2","南投縣","魚池鄉",4.01
"111Q2","南投縣","國姓鄉",3.50
"111Q2","南投縣","水里鄉",3.20
"111Q2","南投縣","信義鄉",4.46
"111Q2","南投縣","仁愛鄉",4.26
"111Q2","雲林縣","",3.72
"111Q2","雲林縣","斗六市",3.14
"111Q2","雲林縣","斗南鎮",3.27
"111Q2","雲林縣","虎尾鎮",3.19
"111Q2","雲林縣","西螺鎮",3.75
"111Q2","雲林縣","土庫鎮",3.82
"111Q2","雲林縣","北港鎮",3.25
"111Q2","雲林縣","古坑鄉",3.71
"111Q2","雲林縣","大埤鄉",3.88
"111Q2","雲林縣","莿桐鄉",3.90
"111Q2","雲林縣","林內鄉",3.71
"111Q2","雲林縣","二崙鄉",4.22
"111Q2","雲林縣","崙背鄉",3.84
"111Q2","雲林縣","麥寮鄉",5.86
"111Q2","雲林縣","東勢鄉",3.99
"111Q2","雲林縣","褒忠鄉",3.97
"111Q2","雲林縣","台西鄉",4.47
"111Q2","雲林縣","元長鄉",4.07
"111Q2","雲林縣","四湖鄉",4.06
"111Q2","雲林縣","口湖鄉",4.76
"111Q2","雲林縣","水林鄉",4.40
"111Q2","嘉義縣","",3.71
"111Q2","嘉義縣","太保市",3.44
"111Q2","嘉義縣","朴子市",3.40
"111Q2","嘉義縣","布袋鎮",3.96
"111Q2","嘉義縣","大林鎮",3.46
"111Q2","嘉義縣","民雄鄉",3.36
"111Q2","嘉義縣","溪口鄉",4.50
"111Q2","嘉義縣","新港鄉",4.18
"111Q2","嘉義縣","六腳鄉",4.29
"111Q2","嘉義縣","東石鄉",4.55
"111Q2","嘉義縣","義竹鄉",4.07
"111Q2","嘉義縣","鹿草鄉",4.20
"111Q2","嘉義縣","水上鄉",3.26
"111Q2","嘉義縣","中埔鄉",3.73
"111Q2","嘉義縣","竹崎鄉",4.13
"111Q2","嘉義縣","梅山鄉",3.83
"111Q2","嘉義縣","番路鄉",3.53
"111Q2","嘉義縣","大埔鄉",5.04
"111Q2","嘉義縣","阿里山鄉",4.17
"111Q2","屏東縣","",3.43
"111Q2","屏東縣","屏東市",2.99
"111Q2","屏東縣","潮州鎮",3.01
"111Q2","屏東縣","東港鎮",3.41
"111Q2","屏東縣","恆春鎮",3.42
"111Q2","屏東縣","萬丹鄉",3.60
"111Q2","屏東縣","長治鄉",3.39
"111Q2","屏東縣","麟洛鄉",3.10
"111Q2","屏東縣","九如鄉",3.57
"111Q2","屏東縣","里港鄉",3.87
"111Q2","屏東縣","鹽埔鄉",4.12
"111Q2","屏東縣","高樹鄉",4.13
"111Q2","屏東縣","萬巒鄉",4.13
"111Q2","屏東縣","內埔鄉",3.35
"111Q2","屏東縣","竹田鄉",3.53
"111Q2","屏東縣","新埤鄉",3.92
"111Q2","屏東縣","枋寮鄉",3.42
"111Q2","屏東縣","新園鄉",3.68
"111Q2","屏東縣","崁頂鄉",4.83
"111Q2","屏東縣","林邊鄉",3.67
"111Q2","屏東縣","南州鄉",3.50
"111Q2","屏東縣","佳冬鄉",3.81
"111Q2","屏東縣","琉球鄉",4.13
"111Q2","屏東縣","車城鄉",3.36
"111Q2","屏東縣","滿州鄉",3.56
"111Q2","屏東縣","枋山鄉",3.67
"111Q2","屏東縣","三地門鄉",4.47
"111Q2","屏東縣","霧台鄉",3.83
"111Q2","屏東縣","瑪家鄉",4.43
"111Q2","屏東縣","泰武鄉",5.29
"111Q2","屏東縣","來義鄉",4.20
"111Q2","屏東縣","春日鄉",4.48
"111Q2","屏東縣","獅子鄉",3.99
"111Q2","屏東縣","牡丹鄉",3.24
"111Q2","台東縣","",3.18
"111Q2","台東縣","台東市",3.11
"111Q2","台東縣","成功鎮",3.05
"111Q2","台東縣","關山鎮",3.22
"111Q2","台東縣","卑南鄉",3.16
"111Q2","台東縣","大武鄉",2.94
"111Q2","台東縣","太麻里鄉",3.00
"111Q2","台東縣","東河鄉",2.82
"111Q2","台東縣","長濱鄉",2.63
"111Q2","台東縣","鹿野鄉",3.17
"111Q2","台東縣","池上鄉",3.20
"111Q2","台東縣","綠島鄉",5.95
"111Q2","台東縣","延平鄉",4.52
"111Q2","台東縣","海端鄉",4.53
"111Q2","台東縣","達仁鄉",3.17
"111Q2","台東縣","金峰鄉",4.64
"111Q2","台東縣","蘭嶼鄉",4.11
"111Q2","花蓮縣","",3.10
"111Q2","花蓮縣","花蓮市",3.02
"111Q2","花蓮縣","鳳林鎮",2.95
"111Q2","花蓮縣","玉里鎮",3.04
"111Q2","花蓮縣","新城鄉",2.94
"111Q2","花蓮縣","吉安鄉",2.99
"111Q2","花蓮縣","壽豐鄉",2.91
"111Q2","花蓮縣","光復鄉",3.00
"111Q2","花蓮縣","豐濱鄉",3.09
"111Q2","花蓮縣","瑞穗鄉",2.91
"111Q2","花蓮縣","富里鄉",3.00
"111Q2","花蓮縣","秀林鄉",5.12
"111Q2","花蓮縣","萬榮鄉",4.34
"111Q2","花蓮縣","卓溪鄉",4.32
"111Q2","澎湖縣","",3.92
"111Q2","澎湖縣","馬公市",3.63
"111Q2","澎湖縣","湖西鄉",4.13
"111Q2","澎湖縣","白沙鄉",4.66
"111Q2","澎湖縣","西嶼鄉",3.96
"111Q2","澎湖縣","望安鄉",5.91
"111Q2","澎湖縣","七美鄉",5.03
"111Q2","基隆市","",2.67
"111Q2","基隆市","中正區",2.51
"111Q2","基隆市","七堵區",2.76
"111Q2","基隆市","暖暖區",2.65
"111Q2","基隆市","仁愛區",2.85
"111Q2","基隆市","中山區",2.74
"111Q2","基隆市","安樂區",2.64
"111Q2","基隆市","信義區",2.63
"111Q2","新竹市","",3.03
"111Q2","新竹市","新竹市",3.03
"111Q2","嘉義市","",3.07
"111Q2","嘉義市","嘉義市",3.07
"111Q2","金門縣","",6.85
"111Q2","金門縣","金城鎮",6.68
"111Q2","金門縣","金湖鎮",6.35
"111Q2","金門縣","金沙鎮",6.80
"111Q2","金門縣","金寧鄉",6.92
"111Q2","金門縣","烈嶼鄉",9.16
"111Q2","金門縣","烏坵鄉",8.43
"111Q2","連江縣","",4.90
"111Q2","連江縣","南竿鄉",4.47
"111Q2","連江縣","北竿鄉",6.14
"111Q2","連江縣","莒光鄉",4.97
"111Q2","連江縣","東引鄉",5.25
"111Q3","全國","",3.15
"111Q3","新北市","",2.88
"111Q3","新北市","板橋區",2.97
"111Q3","新北市","三重區",2.88
"111Q3","新北市","中和區",2.72
"111Q3","新北市","永和區",2.72
"111Q3","新北市","新莊區",3.02
"111Q3","新北市","新店區",2.59
"111Q3","新北市","樹林區",3.14
"111Q3","新北市","鶯歌區",3.14
"111Q3","新北市","三峽區",3.06
"111Q3","新北市","淡水區",2.42
"111Q3","新北市","汐止區",2.54
"111Q3","新北市","瑞芳區",3.04
"111Q3","新北市","土城區",3.05
"111Q3","新北市","蘆洲區",3.20
"111Q3","新北市","五股區",2.96
"111Q3","新北市","泰山區",3.04
"111Q3","新北市","林口區",2.87
"111Q3","新北市","深坑區",2.79
"111Q3","新北市","石碇區",3.26
"111Q3","新北市","坪林區",3.66
"111Q3","新北市","三芝區",2.86
"111Q3","新北市","石門區",4.48
"111Q3","新北市","八里區",3.06
"111Q3","新北市","平溪區",2.70
"111Q3","新北市","雙溪區",3.40
"111Q3","新北市","貢寮區",4.11
"111Q3","新北市","金山區",3.73
"111Q3","新北市","萬里區",3.91
"111Q3","新北市","烏來區",5.09
"111Q3","台北市","",3.02
"111Q3","台北市","松山區",3.07
"111Q3","台北市","信義區",2.91
"111Q3","台北市","大安區",3.09
"111Q3","台北市","中山區",2.62
"111Q3","台北市","中正區",3.09
"111Q3","台北市","大同區",3.03
"111Q3","台北市","萬華區",2.85
"111Q3","台北市","文山區",3.03
"111Q3","台北市","南港區",3.06
"111Q3","台北市","內湖區",3.12
"111Q3","台北市","士林區",3.19
"111Q3","台北市","北投區",3.20
"111Q3","桃園市","",3.10
"111Q3","桃園市","桃園區",2.95
"111Q3","桃園市","中壢區",3.01
"111Q3","桃園市","平鎮區",3.20
"111Q3","桃園市","八德區",3.12
"111Q3","桃園市","楊梅區",3.15
"111Q3","桃園市","大溪區",3.25
"111Q3","桃園市","蘆竹區",3.16
"111Q3","桃園市","大園區",3.38
"111Q3","桃園市","龜山區",2.83
"111Q3","桃園市","龍潭區",3.20
"111Q3","桃園市","新屋區",3.71
"111Q3","桃園市","觀音區",3.46
"111Q3","桃園市","復興區",4.51
"111Q3","台中市","",3.28
"111Q3","台中市","中區",3.15
"111Q3","台中市","東區",3.09
"111Q3","台中市","南區",2.84
"111Q3","台中市","西區",2.89
"111Q3","台中市","北區",2.79
"111Q3","台中市","西屯區",2.93
"111Q3","台中市","南屯區",3.03
"111Q3","台中市","北屯區",2.98
"111Q3","台中市","豐原區",3.63
"111Q3","台中市","東勢區",3.56
"111Q3","台中市","大甲區",3.87
"111Q3","台中市","清水區",3.58
"111Q3","台中市","沙鹿區",3.50
"111Q3","台中市","梧棲區",3.62
"111Q3","台中市","后里區",4.07
"111Q3","台中市","神岡區",3.90
"111Q3","台中市","潭子區",3.42
"111Q3","台中市","大雅區",3.66
"111Q3","台中市","新社區",3.62
"111Q3","台中市","石岡區",3.84
"111Q3","台中市","外埔區",3.88
"111Q3","台中市","大安區",4.25
"111Q3","台中市","烏日區",3.31
"111Q3","台中市","大肚區",3.63
"111Q3","台中市","龍井區",3.92
"111Q3","台中市","霧峰區",3.73
"111Q3","台中市","太平區",3.36
"111Q3","台中市","大里區",3.45
"111Q3","台中市","和平區",3.40
"111Q3","台南市","",3.14
"111Q3","台南市","新營區",2.89
"111Q3","台南市","鹽水區",3.22
"111Q3","台南市","白河區",3.53
"111Q3","台南市","柳營區",3.30
"111Q3","台南市","後壁區",3.36
"111Q3","台南市","東山區",3.75
"111Q3","台南市","麻豆區",3.24
"111Q3","台南市","下營區",3.42
"111Q3","台南市","六甲區",3.36
"111Q3","台南市","官田區",3.22
"111Q3","台南市","大內區",3.57
"111Q3","台南市","佳里區",3.22
"111Q3","台南市","學甲區",3.27
"111Q3","台南市","西港區",3.51
"111Q3","台南市","七股區",4.01
