"資料期別","縣市","鄉鎮市區","建物類型","買賣契約價格平均單價"
"099Q1","台中市","北區","電梯大廈",13.11
"099Q1","台中市","西屯區","",15.26
"099Q1","台中市","西屯區","公寓",10.74
"099Q1","台中市","西屯區","透天厝",23.27
"099Q1","台中市","西屯區","電梯大廈",14.60
"099Q1","台中市","西區","",13.28
"099Q1","台中市","西區","公寓",9.83
"099Q1","台中市","西區","透天厝",18.73
"099Q1","台中市","西區","電梯大廈",12.98
"099Q1","台中市","東區","",10.74
"099Q1","台中市","東區","透天厝",13.46
"099Q1","台中市","東區","電梯大廈",8.59
"099Q1","台中市","南屯區","",14.01
"099Q1","台中市","南屯區","透天厝",18.23
"099Q1","台中市","南屯區","電梯大廈",12.71
"099Q1","台中市","南區","",11.35
"099Q1","台中市","南區","透天厝",16.96
"099Q1","台中市","南區","電梯大廈",10.34
"099Q1","台中縣","","",10.45
"099Q1","台中縣","","公寓",6.89
"099Q1","台中縣","","別墅",14.07
"099Q1","台中縣","","透天厝",11.67
"099Q1","台中縣","","電梯大廈",8.62
"099Q1","台中縣","大甲鎮","",10.83
"099Q1","台中縣","大肚鄉","",8.71
"099Q1","台中縣","大里市","",10.92
"099Q1","台中縣","大里市","透天厝",12.96
"099Q1","台中縣","大里市","電梯大廈",8.62
"099Q1","台中縣","大雅鄉","",9.61
"099Q1","台中縣","大雅鄉","透天厝",11.31
"099Q1","台中縣","大雅鄉","電梯大廈",7.49
"099Q1","台中縣","太平市","",9.38
"099Q1","台中縣","太平市","公寓",5.98
"099Q1","台中縣","太平市","透天厝",11.52
"099Q1","台中縣","太平市","電梯大廈",6.96
"099Q1","台中縣","外埔鄉","",7.63
"099Q1","台中縣","外埔鄉","透天厝",7.63
"099Q1","台中縣","后里鄉","",12.22
"099Q1","台中縣","后里鄉","透天厝",11.78
"099Q1","台中縣","沙鹿鎮","",11.55
"099Q1","台中縣","沙鹿鎮","透天厝",11.45
"099Q1","台中縣","烏日鄉","",11.39
"099Q1","台中縣","烏日鄉","透天厝",12.67
"099Q1","台中縣","神岡鄉","",11.66
"099Q1","台中縣","神岡鄉","透天厝",13.34
"099Q1","台中縣","梧棲鎮","",8.70
"099Q1","台中縣","梧棲鎮","透天厝",9.27
"099Q1","台中縣","清水鎮","",9.24
"099Q1","台中縣","清水鎮","透天厝",9.66
"099Q1","台中縣","潭子鄉","",11.56
"099Q1","台中縣","潭子鄉","透天厝",12.75
"099Q1","台中縣","潭子鄉","電梯大廈",10.77
"099Q1","台中縣","龍井鄉","",10.34
"099Q1","台中縣","龍井鄉","透天厝",10.50
"099Q1","台中縣","豐原市","",11.16
"099Q1","台中縣","豐原市","透天厝",12.89
"099Q1","台中縣","豐原市","電梯大廈",8.59
"099Q1","台中縣","霧峰鄉","",8.50
"099Q1","台北市","","",53.13
"099Q1","台北市","","公寓",41.60
"099Q1","台北市","","套房",88.07
"099Q1","台北市","","透天厝",61.59
"099Q1","台北市","","電梯大廈",54.42
"099Q1","台北市","","樓中樓",40.21
"099Q1","台北市","士林區","",45.56
"099Q1","台北市","士林區","公寓",37.80
"099Q1","台北市","士林區","電梯大廈",52.66
"099Q1","台北市","大同區","",47.60
"099Q1","台北市","大同區","公寓",30.84
"099Q1","台北市","大同區","套房",68.25
"099Q1","台北市","大同區","電梯大廈",50.21
"099Q1","台北市","大安區","",80.93
"099Q1","台北市","大安區","公寓",67.05
"099Q1","台北市","大安區","套房",109.93
"099Q1","台北市","大安區","電梯大廈",81.75
"099Q1","台北市","中山區","",57.78
"099Q1","台北市","中山區","公寓",44.76
"099Q1","台北市","中山區","套房",88.69
"099Q1","台北市","中山區","電梯大廈",53.89
"099Q1","台北市","中正區","",65.03
"099Q1","台北市","中正區","公寓",58.29
"099Q1","台北市","中正區","套房",76.53
"099Q1","台北市","中正區","電梯大廈",64.53
"099Q1","台北市","內湖區","",45.24
"099Q1","台北市","內湖區","公寓",36.42
"099Q1","台北市","內湖區","套房",81.03
"099Q1","台北市","內湖區","電梯大廈",46.00
"099Q1","台北市","文山區","",34.01
"099Q1","台北市","文山區","公寓",30.67
"099Q1","台北市","文山區","套房",52.87
"099Q1","台北市","文山區","電梯大廈",35.24
"099Q1","台北市","北投區","",37.91
"099Q1","台北市","北投區","公寓",30.85
"099Q1","台北市","北投區","套房",57.19
"099Q1","台北市","北投區","電梯大廈",40.90
"099Q1","台北市","松山區","",68.14
"099Q1","台北市","松山區","公寓",53.91
"099Q1","台北市","松山區","套房",110.70
"099Q1","台北市","松山區","電梯大廈",67.87
"099Q1","台北市","信義區","",63.74
"099Q1","台北市","信義區","公寓",52.38
"099Q1","台北市","信義區","套房",122.40
"099Q1","台北市","信義區","電梯大廈",59.59
"099Q1","台北市","南港區","",40.89
"099Q1","台北市","南港區","公寓",38.35
"099Q1","台北市","南港區","電梯大廈",41.09
"099Q1","台北市","萬華區","",34.66
"099Q1","台北市","萬華區","公寓",30.63
"099Q1","台北市","萬華區","套房",52.40
"099Q1","台北市","萬華區","電梯大廈",34.28
"099Q1","台東縣","","",7.93
"099Q1","台東縣","","透天厝",8.57
"099Q1","台東縣","台東市","",8.15
"099Q1","台東縣","台東市","透天厝",9.08
"099Q1","台南市","","",9.94
"099Q1","台南市","","公寓",6.12
"099Q1","台南市","","透天厝",11.49
"099Q1","台南市","","電梯大廈",9.28
"099Q1","台南市","中西區","",9.95
"099Q1","台南市","中西區","透天厝",12.59
"099Q1","台南市","中西區","電梯大廈",8.54
"099Q1","台南市","北區","",10.96
"099Q1","台南市","北區","透天厝",11.77
"099Q1","台南市","北區","電梯大廈",11.11
"099Q1","台南市","安平區","",8.93
"099Q1","台南市","安平區","透天厝",12.22
"099Q1","台南市","安平區","電梯大廈",7.82
"099Q1","台南市","安南區","",9.98
"099Q1","台南市","安南區","透天厝",10.34
"099Q1","台南市","東區","",10.87
"099Q1","台南市","東區","公寓",6.73
"099Q1","台南市","東區","透天厝",13.82
"099Q1","台南市","東區","電梯大廈",10.43
"099Q1","台南市","南區","",7.62
"099Q1","台南市","南區","公寓",5.15
"099Q1","台南市","南區","透天厝",10.15
"099Q1","台南市","南區","電梯大廈",5.32
"099Q1","台南縣","","",9.25
"099Q1","台南縣","","公寓",5.84
"099Q1","台南縣","","透天厝",10.34
"099Q1","台南縣","","電梯大廈",7.88
"099Q1","台南縣","仁德鄉","",8.81
"099Q1","台南縣","仁德鄉","透天厝",9.87
"099Q1","台南縣","永康市","",9.56
"099Q1","台南縣","永康市","公寓",6.19
"099Q1","台南縣","永康市","透天厝",11.56
"099Q1","台南縣","永康市","電梯大廈",8.12
"099Q1","台南縣","佳里鎮","",8.03
"099Q1","台南縣","佳里鎮","透天厝",8.03
"099Q1","台南縣","麻豆鎮","",9.87
"099Q1","台南縣","善化鎮","",10.54
"099Q1","台南縣","善化鎮","透天厝",10.37
"099Q1","台南縣","新化鎮","",10.37
"099Q1","台南縣","新化鎮","透天厝",10.99
"099Q1","台南縣","新市鄉","",8.28
"099Q1","台南縣","新營市","",9.34
"099Q1","台南縣","新營市","透天厝",11.33
"099Q1","台南縣","歸仁鄉","",8.62
"099Q1","台南縣","歸仁鄉","透天厝",9.17
"099Q1","宜蘭縣","","",11.47
"099Q1","宜蘭縣","","公寓",9.95
"099Q1","宜蘭縣","","透天厝",11.62
"099Q1","宜蘭縣","","電梯大廈",11.85
"099Q1","宜蘭縣","五結鄉","",9.27
"099Q1","宜蘭縣","五結鄉","透天厝",9.58
"099Q1","宜蘭縣","冬山鄉","",10.20
"099Q1","宜蘭縣","冬山鄉","透天厝",10.83
"099Q1","宜蘭縣","宜蘭市","",12.09
"099Q1","宜蘭縣","宜蘭市","公寓",10.01
"099Q1","宜蘭縣","宜蘭市","透天厝",14.59
"099Q1","宜蘭縣","宜蘭市","電梯大廈",8.65
"099Q1","宜蘭縣","礁溪鄉","",15.04
"099Q1","宜蘭縣","礁溪鄉","電梯大廈",16.85
"099Q1","宜蘭縣","羅東鎮","",11.13
"099Q1","宜蘭縣","羅東鎮","公寓",10.19
"099Q1","宜蘭縣","羅東鎮","透天厝",13.36
"099Q1","宜蘭縣","羅東鎮","電梯大廈",9.95
"099Q1","花蓮縣","","",10.18
"099Q1","花蓮縣","","公寓",7.12
"099Q1","花蓮縣","","別墅",12.37
"099Q1","花蓮縣","","透天厝",11.36
"099Q1","花蓮縣","","電梯大廈",7.74
"099Q1","花蓮縣","吉安鄉","",11.11
"099Q1","花蓮縣","吉安鄉","透天厝",11.88
"099Q1","花蓮縣","花蓮市","",9.82
"099Q1","花蓮縣","花蓮市","透天厝",11.84
"099Q1","花蓮縣","花蓮市","電梯大廈",7.91
"099Q1","金門縣","","",14.10
"099Q1","金門縣","","透天厝",11.12
"099Q1","金門縣","金城鎮","",16.66
"099Q1","南投縣","","",8.92
"099Q1","南投縣","","透天厝",9.71
"099Q1","南投縣","","電梯大廈",5.85
"099Q1","南投縣","南投市","",9.47
"099Q1","南投縣","南投市","透天厝",10.58
"099Q1","南投縣","埔里鎮","",9.78
"099Q1","南投縣","埔里鎮","透天厝",10.51
"099Q1","南投縣","草屯鎮","",8.95
"099Q1","南投縣","草屯鎮","透天厝",10.12
"099Q1","屏東縣","","",8.13
"099Q1","屏東縣","","公寓",4.98
"099Q1","屏東縣","","透天厝",9.17
"099Q1","屏東縣","","電梯大廈",5.46
"099Q1","屏東縣","內埔鄉","",6.96
"099Q1","屏東縣","內埔鄉","透天厝",7.54
"099Q1","屏東縣","屏東市","",9.05
"099Q1","屏東縣","屏東市","透天厝",10.93
"099Q1","屏東縣","屏東市","電梯大廈",5.65
"099Q1","屏東縣","潮州鎮","",7.42
"099Q1","屏東縣","潮州鎮","透天厝",8.17
"099Q1","苗栗縣","","",9.98
"099Q1","苗栗縣","","公寓",9.50
"099Q1","苗栗縣","","透天厝",10.46
"099Q1","苗栗縣","","電梯大廈",8.82
"099Q1","苗栗縣","竹南鎮","",10.51
"099Q1","苗栗縣","竹南鎮","透天厝",10.94
"099Q1","苗栗縣","竹南鎮","電梯大廈",9.17
"099Q1","苗栗縣","苗栗市","",9.52
"099Q1","苗栗縣","苗栗市","公寓",7.55
"099Q1","苗栗縣","苗栗市","透天厝",10.56
"099Q1","苗栗縣","頭份鎮","",10.56
"099Q1","苗栗縣","頭份鎮","公寓",10.27
"099Q1","苗栗縣","頭份鎮","透天厝",11.70
"099Q1","苗栗縣","頭份鎮","電梯大廈",8.96
"099Q1","桃園市","","",12.33
"099Q1","桃園市","","公寓",9.29
"099Q1","桃園市","","別墅",12.72
"099Q1","桃園市","","套房",14.59
"099Q1","桃園市","","透天厝",11.93
"099Q1","桃園市","","電梯大廈",12.84
"099Q1","桃園市","","樓中樓",10.59
"099Q1","桃園市","八德區","",11.79
"099Q1","桃園市","八德區","公寓",8.44
"099Q1","桃園市","八德區","透天厝",12.19
"099Q1","桃園市","八德區","電梯大廈",12.23
"099Q1","桃園市","大園區","",10.36
"099Q1","桃園市","大園區","透天厝",9.88
"099Q1","桃園市","大園區","電梯大廈",10.71
"099Q1","桃園市","大溪區","",9.90
"099Q1","桃園市","大溪區","透天厝",10.18
"099Q1","桃園市","中壢區","",12.41
"099Q1","桃園市","中壢區","公寓",9.93
"099Q1","桃園市","中壢區","透天厝",13.79
"099Q1","桃園市","中壢區","電梯大廈",12.39
"099Q1","桃園市","平鎮區","",10.46
"099Q1","桃園市","平鎮區","公寓",7.04
"099Q1","桃園市","平鎮區","透天厝",11.26
"099Q1","桃園市","平鎮區","電梯大廈",10.69
"099Q1","桃園市","桃園區","",12.95
"099Q1","桃園市","桃園區","公寓",10.28
"099Q1","桃園市","桃園區","透天厝",14.64
"099Q1","桃園市","桃園區","電梯大廈",12.99
"099Q1","桃園市","楊梅區","",9.54
"099Q1","桃園市","楊梅區","公寓",9.76
"099Q1","桃園市","楊梅區","透天厝",9.61
"099Q1","桃園市","楊梅區","電梯大廈",9.33
"099Q1","桃園市","龍潭區","",10.64
"099Q1","桃園市","龍潭區","公寓",7.60
"099Q1","桃園市","龍潭區","透天厝",10.70
"099Q1","桃園市","龍潭區","電梯大廈",12.92
"099Q1","桃園市","龜山區","",14.06
"099Q1","桃園市","龜山區","公寓",9.76
"099Q1","桃園市","龜山區","透天厝",12.20
"099Q1","桃園市","龜山區","電梯大廈",15.06
"099Q1","桃園市","蘆竹區","",13.77
"099Q1","桃園市","蘆竹區","透天厝",14.25
"099Q1","桃園市","蘆竹區","電梯大廈",13.90
"099Q1","桃園市","觀音區","",8.12
"099Q1","桃園市","觀音區","透天厝",8.85
"099Q1","高雄市","","",13.13
"099Q1","高雄市","","公寓",8.31
"099Q1","高雄市","","透天厝",16.15
"099Q1","高雄市","","電梯大廈",12.63
"099Q1","高雄市","三民區","",12.17
"099Q1","高雄市","三民區","公寓",9.05
"099Q1","高雄市","三民區","透天厝",15.78
"099Q1","高雄市","三民區","電梯大廈",11.43
"099Q1","高雄市","小港區","",11.18
"099Q1","高雄市","小港區","公寓",5.83
"099Q1","高雄市","小港區","透天厝",14.26
"099Q1","高雄市","小港區","電梯大廈",6.56
"099Q1","高雄市","左營區","",12.46
"099Q1","高雄市","左營區","透天厝",17.07
"099Q1","高雄市","左營區","電梯大廈",11.85
"099Q1","高雄市","前金區","",18.48
"099Q1","高雄市","前金區","電梯大廈",18.23
"099Q1","高雄市","前鎮區","",13.40
"099Q1","高雄市","前鎮區","公寓",7.10
"099Q1","高雄市","前鎮區","透天厝",16.66
"099Q1","高雄市","前鎮區","電梯大廈",12.79
"099Q1","高雄市","苓雅區","",13.96
"099Q1","高雄市","苓雅區","公寓",9.43
"099Q1","高雄市","苓雅區","透天厝",19.21
"099Q1","高雄市","苓雅區","電梯大廈",13.17
"099Q1","高雄市","新興區","",14.57
"099Q1","高雄市","新興區","電梯大廈",11.81
"099Q1","高雄市","楠梓區","",11.49
"099Q1","高雄市","楠梓區","透天厝",13.41
"099Q1","高雄市","楠梓區","電梯大廈",9.94
"099Q1","高雄市","鼓山區","",14.59
"099Q1","高雄市","鼓山區","公寓",9.57
"099Q1","高雄市","鼓山區","透天厝",18.21
"099Q1","高雄市","鼓山區","電梯大廈",14.40
"099Q1","高雄縣","","",11.56
"099Q1","高雄縣","","公寓",6.87
"099Q1","高雄縣","","別墅",13.33
"099Q1","高雄縣","","透天厝",12.67
"099Q1","高雄縣","","電梯大廈",10.42
"099Q1","高雄縣","大寮鄉","",8.20
"099Q1","高雄縣","大寮鄉","透天厝",9.49
"099Q1","高雄縣","大寮鄉","電梯大廈",5.21
"099Q1","高雄縣","仁武鄉","",12.82
"099Q1","高雄縣","仁武鄉","透天厝",13.29
"099Q1","高雄縣","岡山鎮","",13.56
"099Q1","高雄縣","岡山鎮","透天厝",14.89
"099Q1","高雄縣","鳥松鄉","",15.40
"099Q1","高雄縣","鳥松鄉","透天厝",16.43
"099Q1","高雄縣","鳥松鄉","電梯大廈",13.24
"099Q1","高雄縣","湖內鄉","",10.47
"099Q1","高雄縣","湖內鄉","透天厝",10.44
"099Q1","高雄縣","鳳山市","",11.58
"099Q1","高雄縣","鳳山市","公寓",7.11
"099Q1","高雄縣","鳳山市","透天厝",13.36
"099Q1","高雄縣","鳳山市","電梯大廈",11.21
"099Q1","高雄縣","橋頭鄉","",12.87
"099Q1","高雄縣","橋頭鄉","透天厝",12.87
"099Q1","基隆市","","",9.56
"099Q1","基隆市","","公寓",8.67
"099Q1","基隆市","","透天厝",10.94
"099Q1","基隆市","","電梯大廈",9.72
"099Q1","基隆市","七堵區","",11.94
"099Q1","基隆市","七堵區","公寓",11.52
"099Q1","基隆市","七堵區","電梯大廈",12.43
"099Q1","基隆市","中山區","",8.14
"099Q1","基隆市","中正區","",8.20
"099Q1","基隆市","中正區","公寓",8.73
"099Q1","基隆市","中正區","電梯大廈",7.63
"099Q1","基隆市","仁愛區","",14.98
"099Q1","基隆市","仁愛區","電梯大廈",18.20
"099Q1","基隆市","安樂區","",8.35
"099Q1","基隆市","安樂區","公寓",7.13
"099Q1","基隆市","安樂區","電梯大廈",8.57
"099Q1","基隆市","信義區","",8.90
"099Q1","基隆市","信義區","公寓",8.00
"099Q1","基隆市","信義區","透天厝",10.52
"099Q1","基隆市","信義區","電梯大廈",7.84
"099Q1","基隆市","暖暖區","",8.64
"099Q1","基隆市","暖暖區","電梯大廈",8.70
"099Q1","雲林縣","","",9.05
"099Q1","雲林縣","","公寓",4.60
"099Q1","雲林縣","","透天厝",10.18
"099Q1","雲林縣","","電梯大廈",6.62
"099Q1","雲林縣","斗六市","",7.77
"099Q1","雲林縣","斗六市","公寓",4.60
"099Q1","雲林縣","斗六市","透天厝",9.72
"099Q1","雲林縣","斗南鎮","",9.83
"099Q1","雲林縣","北港鎮","",12.09
"099Q1","雲林縣","虎尾鎮","",8.73
"099Q1","雲林縣","虎尾鎮","透天厝",8.91
"099Q1","新北市","","",22.44
"099Q1","新北市","","公寓",21.71
"099Q1","新北市","","別墅",20.11
"099Q1","新北市","","套房",42.12
"099Q1","新北市","","透天厝",22.79
"099Q1","新北市","","電梯大廈",21.77
"099Q1","新北市","","樓中樓",15.98
"099Q1","新北市","八里區","",15.85
"099Q1","新北市","八里區","電梯大廈",16.51
"099Q1","新北市","三芝區","",7.06
"099Q1","新北市","三芝區","電梯大廈",7.06
"099Q1","新北市","三重區","",25.30
"099Q1","新北市","三重區","公寓",20.83
"099Q1","新北市","三重區","透天厝",34.55
"099Q1","新北市","三重區","電梯大廈",26.57
"099Q1","新北市","三峽區","",14.51
"099Q1","新北市","三峽區","電梯大廈",14.69
"099Q1","新北市","土城區","",20.98
"099Q1","新北市","土城區","公寓",19.01
"099Q1","新北市","土城區","套房",40.89
"099Q1","新北市","土城區","電梯大廈",21.10
"099Q1","新北市","中和區","",28.24
"099Q1","新北市","中和區","公寓",24.47
"099Q1","新北市","中和區","套房",50.17
"099Q1","新北市","中和區","電梯大廈",28.49
"099Q1","新北市","五股區","",13.77
"099Q1","新北市","五股區","公寓",11.62
"099Q1","新北市","五股區","電梯大廈",13.87
"099Q1","新北市","永和區","",31.05
"099Q1","新北市","永和區","公寓",28.89
"099Q1","新北市","永和區","套房",36.18
"099Q1","新北市","永和區","電梯大廈",31.91
"099Q1","新北市","汐止區","",20.18
"099Q1","新北市","汐止區","公寓",17.17
"099Q1","新北市","汐止區","套房",34.49
"099Q1","新北市","汐止區","電梯大廈",19.37
"099Q1","新北市","汐止區","樓中樓",16.39
"099Q1","新北市","林口區","",14.98
"099Q1","新北市","林口區","公寓",13.80
"099Q1","新北市","林口區","透天厝",16.42
"099Q1","新北市","林口區","電梯大廈",14.87
"099Q1","新北市","板橋區","",28.10
"099Q1","新北市","板橋區","公寓",24.96
"099Q1","新北市","板橋區","套房",47.19
"099Q1","新北市","板橋區","電梯大廈",28.57
"099Q1","新北市","泰山區","",18.99
"099Q1","新北市","泰山區","公寓",17.45
"099Q1","新北市","泰山區","電梯大廈",19.34
