TOWNCODE,COUNTYNAME,TOWNNAME,education_high_school_graduate,education_less_than_high_school,education_college,education_college_rate,education_high_school_graduate_rate,education_less_than_high_school_rate,employ_rate
10017020,基隆市,七堵區,107293.0,86532.0,128501.0,0.39866780836792565,0.33287106842141184,0.2684611232106625,0.9615
10017030,基隆市,暖暖區,107293.0,86532.0,128501.0,0.39866780836792565,0.33287106842141184,0.2684611232106625,0.9615
10017040,基隆市,仁愛區,107293.0,86532.0,128501.0,0.39866780836792565,0.33287106842141184,0.2684611232106625,0.9615
10017050,基隆市,中山區,107293.0,86532.0,128501.0,0.39866780836792565,0.33287106842141184,0.2684611232106625,0.9615
10017060,基隆市,安樂區,107293.0,86532.0,128501.0,0.39866780836792565,0.33287106842141184,0.2684611232106625,0.9615
10017070,基隆市,信義區,107293.0,86532.0,128501.0,0.39866780836792565,0.33287106842141184,0.2684611232106625,0.9615
10018010,新竹市,東區,108935.0,81141.0,219655.0,0.536095633476598,0.2658695583199709,0.19803480820343103,0.9625833333333333
10018020,新竹市,北區,108935.0,81141.0,219655.0,0.536095633476598,0.2658695583199709,0.19803480820343103,0.9625833333333333
10018030,新竹市,香山區,108935.0,81141.0,219655.0,0.536095633476598,0.2658695583199709,0.19803480820343103,0.9625833333333333
10020010,嘉義市,東區,65890.0,55184.0,93981.0,0.4370091371974611,0.3063867382762549,0.25660412452628395,0.9634166666666667
10020020,嘉義市,西區,65890.0,55184.0,93981.0,0.4370091371974611,0.3063867382762549,0.25660412452628395,0.9634166666666667
63000010,臺北市,松山區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
63000020,臺北市,信義區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
63000030,臺北市,大安區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
63000040,臺北市,中山區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
63000050,臺北市,中正區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
63000060,臺北市,大同區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
63000070,臺北市,萬華區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
63000080,臺北市,文山區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
63000090,臺北市,南港區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
63000100,臺北市,內湖區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
63000110,臺北市,士林區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
63000120,臺北市,北投區,543411.0,364249.0,1359329.0,0.5996187012817442,0.2397060594471345,0.1606752392711213,0.9619166666666666
64000010,高雄市,鹽埕區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000020,高雄市,鼓山區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000030,高雄市,左營區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000040,高雄市,楠梓區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000050,高雄市,三民區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000060,高雄市,新興區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000070,高雄市,前金區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000080,高雄市,苓雅區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000090,高雄市,前鎮區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000100,高雄市,旗津區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000110,高雄市,小港區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000120,高雄市,鳳山區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000130,高雄市,林園區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000140,高雄市,大寮區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000150,高雄市,大樹區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000160,高雄市,大社區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000170,高雄市,仁武區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000180,高雄市,鳥松區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000190,高雄市,岡山區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000200,高雄市,橋頭區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000210,高雄市,燕巢區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000220,高雄市,田寮區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000230,高雄市,阿蓮區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000240,高雄市,路竹區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000250,高雄市,湖內區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000260,高雄市,茄萣區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000270,高雄市,永安區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000280,高雄市,彌陀區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000290,高雄市,梓官區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000300,高雄市,旗山區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000310,高雄市,美濃區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000320,高雄市,六龜區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000330,高雄市,甲仙區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000340,高雄市,杉林區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000350,高雄市,內門區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000360,高雄市,茂林區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000370,高雄市,桃源區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
64000380,高雄市,那瑪夏區,785902.0,599258.0,966597.0,0.41101057634781146,0.3341765326944918,0.2548128909576967,0.9624166666666666
65000010,新北市,板橋區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000020,新北市,三重區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000030,新北市,中和區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000040,新北市,永和區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000050,新北市,新莊區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000060,新北市,新店區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000070,新北市,樹林區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000080,新北市,鶯歌區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000090,新北市,三峽區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000100,新北市,淡水區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000110,新北市,汐止區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000120,新北市,瑞芳區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000130,新北市,土城區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000140,新北市,蘆洲區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000150,新北市,五股區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000160,新北市,泰山區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000170,新北市,林口區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000180,新北市,深坑區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000190,新北市,石碇區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000200,新北市,坪林區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000210,新北市,三芝區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000220,新北市,石門區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000230,新北市,八里區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000240,新北市,平溪區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000250,新北市,雙溪區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000260,新北市,貢寮區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000270,新北市,金山區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000280,新北市,萬里區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
65000290,新北市,烏來區,1132005.0,886523.0,1782577.0,0.468962841068584,0.29780945277754756,0.23322770615386842,0.9620833333333333
66000010,臺中市,中區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000020,臺中市,東區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000030,臺中市,南區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000040,臺中市,西區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000050,臺中市,北區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000060,臺中市,西屯區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000070,臺中市,南屯區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000080,臺中市,北屯區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000090,臺中市,豐原區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000100,臺中市,東勢區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000110,臺中市,大甲區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000120,臺中市,清水區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000130,臺中市,沙鹿區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000140,臺中市,梧棲區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000150,臺中市,后里區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000160,臺中市,神岡區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000170,臺中市,潭子區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000180,臺中市,大雅區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000190,臺中市,新社區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000200,臺中市,石岡區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000210,臺中市,外埔區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000220,臺中市,大安區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000230,臺中市,烏日區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000240,臺中市,大肚區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000250,臺中市,龍井區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000260,臺中市,霧峰區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000270,臺中市,太平區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000280,臺中市,大里區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
66000290,臺中市,和平區,815004.0,597370.0,1113537.0,0.4408456988389535,0.3226574491341936,0.2364968520268529,0.9624166666666666
67000010,臺南市,新營區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000020,臺南市,鹽水區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000030,臺南市,白河區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000040,臺南市,柳營區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000050,臺南市,後壁區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000060,臺南市,東山區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000070,臺南市,麻豆區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000080,臺南市,下營區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000090,臺南市,六甲區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000100,臺南市,官田區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000110,臺南市,大內區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000120,臺南市,佳里區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000130,臺南市,學甲區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000140,臺南市,西港區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000150,臺南市,七股區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000160,臺南市,將軍區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000170,臺南市,北門區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000180,臺南市,新化區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000190,臺南市,善化區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000200,臺南市,新市區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000210,臺南市,安定區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000220,臺南市,山上區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000230,臺南市,玉井區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000240,臺南市,楠西區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000250,臺南市,南化區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000260,臺南市,左鎮區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000270,臺南市,仁德區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000280,臺南市,歸仁區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000290,臺南市,關廟區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000300,臺南市,龍崎區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000310,臺南市,永康區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000320,臺南市,東區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000330,臺南市,南區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000340,臺南市,北區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000350,臺南市,安南區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000360,臺南市,安平區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
67000370,臺南市,中西區,495911.0,460786.0,635583.0,0.3991653478031502,0.3114471072926872,0.2893875449041626,0.9620833333333333
68000010,桃園市,桃園區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000020,桃園市,中壢區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000030,桃園市,大溪區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000040,桃園市,楊梅區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000050,桃園市,蘆竹區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000060,桃園市,大園區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000070,桃園市,龜山區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000080,桃園市,八德區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000090,桃園市,龍潭區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000100,桃園市,平鎮區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000110,桃園市,新屋區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000120,桃園市,觀音區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
68000130,桃園市,復興區,646409.0,473612.0,888993.0,0.4425021428422102,0.3217543531304411,0.23574350402734873,0.9614166666666666
